ID,Title,Acceptance,Difficulty,Frequency,Leetcode Question Link,Topics
16,Lowest Common Ancestor of a Binary Tree,65.7%,Medium,91.2,https://leetcode.com/problems/lowest-common-ancestor-of-a-binary-tree,"Tree, Depth-First Search, Binary Tree"
17,Shortest Word Distance,65.8%,Easy,91.2,https://leetcode.com/problems/shortest-word-distance,"Array, String"
18,K Closest Points to Origin,67.6%,Medium,91.2,https://leetcode.com/problems/k-closest-points-to-origin,"Array, Math, Divide and Conquer, Geometry, Sorting, Heap (Priority Queue), Quickselect"
19,Invalid Transactions,31.2%,Medium,91.2,https://leetcode.com/problems/invalid-transactions,"Array, Hash Table, String, Sorting"
20,Group Shifted Strings,66.9%,Medium,91.2,https://leetcode.com/problems/group-shifted-strings,"Array, Hash Table, String"
21,Search Suggestions System,65.0%,Medium,91.2,https://leetcode.com/problems/search-suggestions-system,"Array, String, Binary Search, Trie, Sorting, Heap (Priority Queue)"
22,All Nodes Distance K in Binary Tree,65.9%,Medium,91.2,https://leetcode.com/problems/all-nodes-distance-k-in-binary-tree,"Hash Table, Tree, Depth-First Search, Breadth-First Search, Binary Tree"
23,Validate Binary Search Tree,34.0%,Medium,91.2,https://leetcode.com/problems/validate-binary-search-tree,"Tree, Depth-First Search, Binary Search Tree, Binary Tree"
24,Design HashSet,67.3%,Easy,91.2,https://leetcode.com/problems/design-hashset,"Array, Hash Table, Linked List, Design, Hash Function"
25,Container With Most Water,57.2%,Medium,91.2,https://leetcode.com/problems/container-with-most-water,"Array, Two Pointers, Greedy"
26,Alien Dictionary,36.4%,Hard,91.2,https://leetcode.com/problems/alien-dictionary,"Array, String, Depth-First Search, Breadth-First Search, Graph, Topological Sort"
27,Merge Two Sorted Lists,66.3%,Easy,91.2,https://leetcode.com/problems/merge-two-sorted-lists,"Linked List, Recursion"
28,Intersection of Two Arrays,76.0%,Easy,91.2,https://leetcode.com/problems/intersection-of-two-arrays,"Array, Hash Table, Two Pointers, Binary Search, Sorting"
29,Diameter of Binary Tree,62.8%,Easy,91.2,https://leetcode.com/problems/diameter-of-binary-tree,"Tree, Depth-First Search, Binary Tree"
30,Minimum Distance Between BST Nodes,60.1%,Easy,91.2,https://leetcode.com/problems/minimum-distance-between-bst-nodes,"Tree, Depth-First Search, Breadth-First Search, Binary Search Tree, Binary Tree"
31,Trapping Rain Water,64.3%,Hard,91.2,https://leetcode.com/problems/trapping-rain-water,"Array, Two Pointers, Dynamic Programming, Stack, Monotonic Stack"
32,Move Zeroes,62.5%,Easy,91.2,https://leetcode.com/problems/move-zeroes,"Array, Two Pointers"
33,"Pow(x, n)",36.5%,Medium,91.2,https://leetcode.com/problems/powx-n,"Math, Recursion"
34,Maximum Subarray,51.7%,Medium,91.2,https://leetcode.com/problems/maximum-subarray,"Array, Divide and Conquer, Dynamic Programming"
35,Unique Morse Code Words,83.1%,Easy,91.2,https://leetcode.com/problems/unique-morse-code-words,"Array, Hash Table, String"
36,Subdomain Visit Count,76.7%,Medium,91.2,https://leetcode.com/problems/subdomain-visit-count,"Array, Hash Table, String, Counting"
37,Palindrome Pairs,36.0%,Hard,91.2,https://leetcode.com/problems/palindrome-pairs,"Array, Hash Table, String, Trie"
38,Power of Four,49.1%,Easy,91.2,https://leetcode.com/problems/power-of-four,"Math, Bit Manipulation, Recursion"
39,Median of Two Sorted Arrays,42.9%,Hard,88.5,https://leetcode.com/problems/median-of-two-sorted-arrays,"Array, Binary Search, Divide and Conquer"
40,Decode String,60.7%,Medium,77.9,https://leetcode.com/problems/decode-string,"String, Stack, Recursion"
41,Rotting Oranges,56.0%,Medium,77.9,https://leetcode.com/problems/rotting-oranges,"Array, Breadth-First Search, Matrix"
42,Reconstruct Original Digits from English,51.5%,Medium,67.3,https://leetcode.com/problems/reconstruct-original-digits-from-english,"Hash Table, Math, String"
43,Word Search II,37.0%,Hard,67.3,https://leetcode.com/problems/word-search-ii,"Array, String, Backtracking, Trie, Matrix"
44,Roman to Integer,64.2%,Easy,67.3,https://leetcode.com/problems/roman-to-integer,"Hash Table, Math, String"
45,Word Search,44.6%,Medium,59.9,https://leetcode.com/problems/word-search,"Array, String, Backtracking, Depth-First Search, Matrix"
46,Minimum Time Takes to Reach Destination Without Drowning,55.2%,Hard,49.4,https://leetcode.com/problems/minimum-time-takes-to-reach-destination-without-drowning,"Array, Breadth-First Search, Matrix"
47,Find Peak Element,46.3%,Medium,49.4,https://leetcode.com/problems/find-peak-element,"Array, Binary Search"
48,Subsets,80.3%,Medium,49.4,https://leetcode.com/problems/subsets,"Array, Backtracking, Bit Manipulation"
49,Count and Say,57.9%,Medium,49.4,https://leetcode.com/problems/count-and-say,String
50,Serialize and Deserialize Binary Tree,58.4%,Hard,49.4,https://leetcode.com/problems/serialize-and-deserialize-binary-tree,"String, Tree, Depth-First Search, Breadth-First Search, Design, Binary Tree"
51,Pascal's Triangle,76.4%,Easy,49.4,https://leetcode.com/problems/pascals-triangle,"Array, Dynamic Programming"
