ID,Title,Acceptance,Difficulty,Frequency,Leetcode Question Link,Topics
16,Maximum Height by Stacking Cuboids ,59.5%,Hard,57.6,https://leetcode.com/problems/maximum-height-by-stacking-cuboids,"Array, Dynamic Programming, Sorting"
17,Implement Trie (Prefix Tree),67.4%,Medium,57.6,https://leetcode.com/problems/implement-trie-prefix-tree,"Hash Table, String, Design, Trie"
18,Vertical Order Traversal of a Binary Tree,50.4%,Hard,57.6,https://leetcode.com/problems/vertical-order-traversal-of-a-binary-tree,"Hash Table, Tree, Depth-First Search, Breadth-First Search, Sorting, Binary Tree"
19,Maximum Subarray,51.7%,Medium,57.6,https://leetcode.com/problems/maximum-subarray,"Array, Divide and Conquer, Dynamic Programming"
20,Minimize Deviation in Array,54.0%,Hard,48.4,https://leetcode.com/problems/minimize-deviation-in-array,"Array, Greedy, Heap (Priority Queue), Ordered Set"
21,Maximum Product of Two Elements in an Array,83.1%,Easy,48.4,https://leetcode.com/problems/maximum-product-of-two-elements-in-an-array,"Array, Sorting, Heap (Priority Queue)"
22,Faulty Keyboard,83.8%,Easy,48.4,https://leetcode.com/problems/faulty-keyboard,"String, Simulation"
23,Number of Nodes in the Sub-Tree With the Same Label,55.0%,Medium,48.4,https://leetcode.com/problems/number-of-nodes-in-the-sub-tree-with-the-same-label,"Hash Table, Tree, Depth-First Search, Breadth-First Search, Counting"
24,Stone Game IX,29.1%,Medium,48.4,https://leetcode.com/problems/stone-game-ix,"Array, Math, Greedy, Counting, Game Theory"
25,Design Graph With Shortest Path Calculator,70.6%,Hard,48.4,https://leetcode.com/problems/design-graph-with-shortest-path-calculator,"Graph, Design, Heap (Priority Queue), Shortest Path"
26,Two Sum IV - Input is a BST,61.9%,Easy,48.4,https://leetcode.com/problems/two-sum-iv-input-is-a-bst,"Hash Table, Two Pointers, Tree, Depth-First Search, Breadth-First Search, Binary Search Tree, Binary Tree"
27,Number of Paths with Max Score,40.7%,Hard,48.4,https://leetcode.com/problems/number-of-paths-with-max-score,"Array, Dynamic Programming, Matrix"
28,Find the Width of Columns of a Grid,68.8%,Easy,48.4,https://leetcode.com/problems/find-the-width-of-columns-of-a-grid,"Array, Matrix"
29,Minimum Number of Operations to Make String Sorted,50.2%,Hard,48.4,https://leetcode.com/problems/minimum-number-of-operations-to-make-string-sorted,"Math, String, Combinatorics"
30,Longest Common Prefix,44.9%,Easy,48.4,https://leetcode.com/problems/longest-common-prefix,"String, Trie"
31,Largest 1-Bordered Square,50.7%,Medium,48.4,https://leetcode.com/problems/largest-1-bordered-square,"Array, Dynamic Programming, Matrix"
32,Sort Colors,66.4%,Medium,48.4,https://leetcode.com/problems/sort-colors,"Array, Two Pointers, Sorting"
33,Robot Collisions,56.8%,Hard,48.4,https://leetcode.com/problems/robot-collisions,"Array, Stack, Sorting, Simulation"
34,Rotting Oranges,56.0%,Medium,48.4,https://leetcode.com/problems/rotting-oranges,"Array, Breadth-First Search, Matrix"
35,Unique Binary Search Trees,62.1%,Medium,48.4,https://leetcode.com/problems/unique-binary-search-trees,"Math, Dynamic Programming, Tree, Binary Search Tree, Binary Tree"
36,Linked List Cycle,52.0%,Easy,48.4,https://leetcode.com/problems/linked-list-cycle,"Hash Table, Linked List, Two Pointers"
37,Insert Delete GetRandom O(1),54.9%,Medium,48.4,https://leetcode.com/problems/insert-delete-getrandom-o1,"Array, Hash Table, Math, Design, Randomized"
38,String to Integer (atoi),18.7%,Medium,48.4,https://leetcode.com/problems/string-to-integer-atoi,String
39,Rotate Image,77.2%,Medium,48.4,https://leetcode.com/problems/rotate-image,"Array, Math, Matrix"
40,Sqrt(x),40.0%,Easy,48.4,https://leetcode.com/problems/sqrtx,"Math, Binary Search"
41,Reverse Linked List,78.7%,Easy,48.4,https://leetcode.com/problems/reverse-linked-list,"Linked List, Recursion"
42,Lowest Common Ancestor of a Binary Search Tree,67.4%,Medium,48.4,https://leetcode.com/problems/lowest-common-ancestor-of-a-binary-search-tree,"Tree, Depth-First Search, Binary Search Tree, Binary Tree"
43,Longest Increasing Subsequence,57.2%,Medium,48.4,https://leetcode.com/problems/longest-increasing-subsequence,"Array, Binary Search, Dynamic Programming"
44,Coin Change,45.8%,Medium,48.4,https://leetcode.com/problems/coin-change,"Array, Dynamic Programming, Breadth-First Search"
45,K-th Smallest in Lexicographical Order,42.0%,Hard,48.4,https://leetcode.com/problems/k-th-smallest-in-lexicographical-order,Trie
46,Meeting Rooms II,51.9%,Medium,48.4,https://leetcode.com/problems/meeting-rooms-ii,"Array, Two Pointers, Greedy, Sorting, Heap (Priority Queue), Prefix Sum"
47,Binary Search,59.1%,Easy,48.4,https://leetcode.com/problems/binary-search,"Array, Binary Search"
48,Largest Submatrix With Rearrangements,75.2%,Medium,48.4,https://leetcode.com/problems/largest-submatrix-with-rearrangements,"Array, Greedy, Sorting, Matrix"
49,Nearest Exit from Entrance in Maze,47.2%,Medium,48.4,https://leetcode.com/problems/nearest-exit-from-entrance-in-maze,"Array, Breadth-First Search, Matrix"
50,Reverse Integer,29.9%,Medium,48.4,https://leetcode.com/problems/reverse-integer,Math
51,All Nodes Distance K in Binary Tree,65.9%,Medium,48.4,https://leetcode.com/problems/all-nodes-distance-k-in-binary-tree,"Hash Table, Tree, Depth-First Search, Breadth-First Search, Binary Tree"
52,Kth Largest Element in an Array,67.6%,Medium,48.4,https://leetcode.com/problems/kth-largest-element-in-an-array,"Array, Divide and Conquer, Sorting, Heap (Priority Queue), Quickselect"
53,Convert Sorted Array to Binary Search Tree,73.5%,Easy,48.4,https://leetcode.com/problems/convert-sorted-array-to-binary-search-tree,"Array, Divide and Conquer, Tree, Binary Search Tree, Binary Tree"
54,Remove K Digits,34.4%,Medium,48.4,https://leetcode.com/problems/remove-k-digits,"String, Stack, Greedy, Monotonic Stack"
