ID,Title,Acceptance,Difficulty,Frequency,Leetcode Question Link,Topics
26,Jump Game,39.1%,Medium,57.4,https://leetcode.com/problems/jump-game,"Array, Dynamic Programming, Greedy"
27,"Pow(x, n)",36.5%,Medium,52.5,https://leetcode.com/problems/powx-n,"Math, Recursion"
28,IPO,53.0%,Hard,52.5,https://leetcode.com/problems/ipo,"Array, Greedy, Sorting, Heap (Priority Queue)"
29,Reconstruct Original Digits from English,51.5%,Medium,52.5,https://leetcode.com/problems/reconstruct-original-digits-from-english,"Hash Table, Math, String"
30,Maximize Greatness of an Array,58.7%,Medium,52.5,https://leetcode.com/problems/maximize-greatness-of-an-array,"Array, Two Pointers, Greedy, Sorting"
31,Populating Next Right Pointers in Each Node,64.8%,Medium,52.5,https://leetcode.com/problems/populating-next-right-pointers-in-each-node,"Linked List, Tree, Depth-First Search, Breadth-First Search, Binary Tree"
32,Maximal Square,48.2%,Medium,52.5,https://leetcode.com/problems/maximal-square,"Array, Dynamic Programming, Matrix"
33,Container With Most Water,57.2%,Medium,52.5,https://leetcode.com/problems/container-with-most-water,"Array, Two Pointers, Greedy"
34,Longest Palindromic Substring,35.3%,Medium,52.5,https://leetcode.com/problems/longest-palindromic-substring,"Two Pointers, String, Dynamic Programming"
35,Decode Ways,36.1%,Medium,52.5,https://leetcode.com/problems/decode-ways,"String, Dynamic Programming"
36,Max Area of Island,72.9%,Medium,52.5,https://leetcode.com/problems/max-area-of-island,"Array, Depth-First Search, Breadth-First Search, Union Find, Matrix"
37,Degree of an Array,57.1%,Easy,52.5,https://leetcode.com/problems/degree-of-an-array,"Array, Hash Table"
38,Partition Array Into Two Arrays to Minimize Sum Difference,21.3%,Hard,52.5,https://leetcode.com/problems/partition-array-into-two-arrays-to-minimize-sum-difference,"Array, Two Pointers, Binary Search, Dynamic Programming, Bit Manipulation, Ordered Set, Bitmask"
39,Find Subarray With Bitwise OR Closest to K,30.3%,Hard,52.5,https://leetcode.com/problems/find-subarray-with-bitwise-or-closest-to-k,"Array, Binary Search, Bit Manipulation, Segment Tree"
40,Is Subsequence,48.2%,Easy,46.2,https://leetcode.com/problems/is-subsequence,"Two Pointers, String, Dynamic Programming"
41,Construct the Lexicographically Largest Valid Sequence,73.6%,Medium,46.2,https://leetcode.com/problems/construct-the-lexicographically-largest-valid-sequence,"Array, Backtracking"
42,Kth Smallest Element in a Sorted Matrix,63.2%,Medium,46.2,https://leetcode.com/problems/kth-smallest-element-in-a-sorted-matrix,"Array, Binary Search, Sorting, Heap (Priority Queue), Matrix"
43,Lowest Common Ancestor of a Binary Tree,65.7%,Medium,46.2,https://leetcode.com/problems/lowest-common-ancestor-of-a-binary-tree,"Tree, Depth-First Search, Binary Tree"
44,Maximum Subarray,51.7%,Medium,46.2,https://leetcode.com/problems/maximum-subarray,"Array, Divide and Conquer, Dynamic Programming"
45,Design In-Memory File System,48.0%,Hard,46.2,https://leetcode.com/problems/design-in-memory-file-system,"Hash Table, String, Design, Trie, Sorting"
46,Convert Binary Number in a Linked List to Integer,81.2%,Easy,46.2,https://leetcode.com/problems/convert-binary-number-in-a-linked-list-to-integer,"Linked List, Math"
47,Maximum Product of Three Numbers,45.2%,Easy,46.2,https://leetcode.com/problems/maximum-product-of-three-numbers,"Array, Math, Sorting"
48,Rotting Oranges,56.0%,Medium,46.2,https://leetcode.com/problems/rotting-oranges,"Array, Breadth-First Search, Matrix"
49,Smallest Subtree with all the Deepest Nodes,71.5%,Medium,46.2,https://leetcode.com/problems/smallest-subtree-with-all-the-deepest-nodes,"Hash Table, Tree, Depth-First Search, Breadth-First Search, Binary Tree"
50,Daily Temperatures,67.0%,Medium,46.2,https://leetcode.com/problems/daily-temperatures,"Array, Stack, Monotonic Stack"
51,Move Zeroes,62.5%,Easy,46.2,https://leetcode.com/problems/move-zeroes,"Array, Two Pointers"
52,Construct Binary Tree from Preorder and Inorder Traversal,66.1%,Medium,46.2,https://leetcode.com/problems/construct-binary-tree-from-preorder-and-inorder-traversal,"Array, Hash Table, Divide and Conquer, Tree, Binary Tree"
53,Longest Common Prefix,44.9%,Easy,46.2,https://leetcode.com/problems/longest-common-prefix,"String, Trie"
54,Graph Valid Tree,49.1%,Medium,46.2,https://leetcode.com/problems/graph-valid-tree,"Depth-First Search, Breadth-First Search, Union Find, Graph"
55,Maximum Difference Between Increasing Elements,58.6%,Easy,46.2,https://leetcode.com/problems/maximum-difference-between-increasing-elements,Array
56,Distinct Subsequences,49.4%,Hard,46.2,https://leetcode.com/problems/distinct-subsequences,"String, Dynamic Programming"
57,The Skyline Problem,43.6%,Hard,46.2,https://leetcode.com/problems/the-skyline-problem,"Array, Divide and Conquer, Binary Indexed Tree, Segment Tree, Line Sweep, Heap (Priority Queue), Ordered Set"
58,House Robber,52.0%,Medium,46.2,https://leetcode.com/problems/house-robber,"Array, Dynamic Programming"
59,Serialize and Deserialize Binary Tree,58.4%,Hard,37.4,https://leetcode.com/problems/serialize-and-deserialize-binary-tree,"String, Tree, Depth-First Search, Breadth-First Search, Design, Binary Tree"
60,Word Ladder,41.8%,Hard,37.4,https://leetcode.com/problems/word-ladder,"Hash Table, String, Breadth-First Search"
61,Minimum Window Substring,44.7%,Hard,37.4,https://leetcode.com/problems/minimum-window-substring,"Hash Table, String, Sliding Window"
62,Sort Colors,66.4%,Medium,37.4,https://leetcode.com/problems/sort-colors,"Array, Two Pointers, Sorting"
63,Design a Stack With Increment Operation,80.5%,Medium,37.4,https://leetcode.com/problems/design-a-stack-with-increment-operation,"Array, Stack, Design"
64,Minimum Path Sum,65.8%,Medium,37.4,https://leetcode.com/problems/minimum-path-sum,"Array, Dynamic Programming, Matrix"
65,Merge In Between Linked Lists,82.2%,Medium,37.4,https://leetcode.com/problems/merge-in-between-linked-lists,Linked List
66,Wildcard Matching,29.4%,Hard,37.4,https://leetcode.com/problems/wildcard-matching,"String, Dynamic Programming, Greedy, Recursion"
67,Roman to Integer,64.2%,Easy,37.4,https://leetcode.com/problems/roman-to-integer,"Hash Table, Math, String"
68,Repeated Substring Pattern,46.6%,Easy,37.4,https://leetcode.com/problems/repeated-substring-pattern,"String, String Matching"
69,Validate Binary Search Tree,34.0%,Medium,37.4,https://leetcode.com/problems/validate-binary-search-tree,"Tree, Depth-First Search, Binary Search Tree, Binary Tree"
70,Combination Sum,73.9%,Medium,37.4,https://leetcode.com/problems/combination-sum,"Array, Backtracking"
71,First Missing Positive,40.6%,Hard,37.4,https://leetcode.com/problems/first-missing-positive,"Array, Hash Table"
72,Product of Array Except Self,67.4%,Medium,37.4,https://leetcode.com/problems/product-of-array-except-self,"Array, Prefix Sum"
73,Count the Number of Infection Sequences,35.7%,Hard,37.4,https://leetcode.com/problems/count-the-number-of-infection-sequences,"Array, Math, Combinatorics"
74,Search in Rotated Sorted Array,42.3%,Medium,37.4,https://leetcode.com/problems/search-in-rotated-sorted-array,"Array, Binary Search"
75,Longest Valid Parentheses,35.7%,Hard,37.4,https://leetcode.com/problems/longest-valid-parentheses,"String, Dynamic Programming, Stack"
76,Merge k Sorted Lists,55.8%,Hard,37.4,https://leetcode.com/problems/merge-k-sorted-lists,"Linked List, Divide and Conquer, Heap (Priority Queue), Merge Sort"
77,Letter Combinations of a Phone Number,63.1%,Medium,37.4,https://leetcode.com/problems/letter-combinations-of-a-phone-number,"Hash Table, String, Backtracking"
78,Stream of Characters,52.3%,Hard,37.4,https://leetcode.com/problems/stream-of-characters,"Array, String, Design, Trie, Data Stream"
79,Flatten Binary Tree to Linked List,67.7%,Medium,37.4,https://leetcode.com/problems/flatten-binary-tree-to-linked-list,"Linked List, Stack, Tree, Depth-First Search, Binary Tree"
80,Pairs of Songs With Total Durations Divisible by 60,53.2%,Medium,37.4,https://leetcode.com/problems/pairs-of-songs-with-total-durations-divisible-by-60,"Array, Hash Table, Counting"
81,Predict the Winner,55.5%,Medium,37.4,https://leetcode.com/problems/predict-the-winner,"Array, Math, Dynamic Programming, Recursion, Game Theory"
82,Find the Celebrity,48.2%,Medium,37.4,https://leetcode.com/problems/find-the-celebrity,"Two Pointers, Graph, Interactive"
83,Top K Frequent Elements,64.1%,Medium,37.4,https://leetcode.com/problems/top-k-frequent-elements,"Array, Hash Table, Divide and Conquer, Sorting, Heap (Priority Queue), Bucket Sort, Counting, Quickselect"
84,Different Ways to Add Parentheses,72.1%,Medium,37.4,https://leetcode.com/problems/different-ways-to-add-parentheses,"Math, String, Dynamic Programming, Recursion, Memoization"
85,Decode String,60.7%,Medium,37.4,https://leetcode.com/problems/decode-string,"String, Stack, Recursion"
86,Majority Element II,53.7%,Medium,37.4,https://leetcode.com/problems/majority-element-ii,"Array, Hash Table, Sorting, Counting"
87,Maximum Number of Books You Can Take,39.4%,Hard,37.4,https://leetcode.com/problems/maximum-number-of-books-you-can-take,"Array, Dynamic Programming, Stack, Monotonic Stack"
88,Delete Node in a BST,52.5%,Medium,37.4,https://leetcode.com/problems/delete-node-in-a-bst,"Tree, Binary Search Tree, Binary Tree"
89,Course Schedule II,52.6%,Medium,37.4,https://leetcode.com/problems/course-schedule-ii,"Depth-First Search, Breadth-First Search, Graph, Topological Sort"
90,Count Primes,34.4%,Medium,37.4,https://leetcode.com/problems/count-primes,"Array, Math, Enumeration, Number Theory"
91,Coin Change,45.8%,Medium,37.4,https://leetcode.com/problems/coin-change,"Array, Dynamic Programming, Breadth-First Search"
92,Reverse Words in a String III,83.5%,Easy,37.4,https://leetcode.com/problems/reverse-words-in-a-string-iii,"Two Pointers, String"
93,Majority Element,65.5%,Easy,37.4,https://leetcode.com/problems/majority-element,"Array, Hash Table, Divide and Conquer, Sorting, Counting"
94,Min Stack,55.9%,Medium,37.4,https://leetcode.com/problems/min-stack,"Stack, Design"
95,Reverse Words in a String,50.1%,Medium,37.4,https://leetcode.com/problems/reverse-words-in-a-string,"Two Pointers, String"
96,Valid Parenthesis String,38.6%,Medium,37.4,https://leetcode.com/problems/valid-parenthesis-string,"String, Dynamic Programming, Stack, Greedy"
97,Best Time to Buy and Sell Stock II,68.9%,Medium,37.4,https://leetcode.com/problems/best-time-to-buy-and-sell-stock-ii,"Array, Dynamic Programming, Greedy"
98,Triangle,58.6%,Medium,37.4,https://leetcode.com/problems/triangle,"Array, Dynamic Programming"
99,Number of Matching Subsequences,50.7%,Medium,37.4,https://leetcode.com/problems/number-of-matching-subsequences,"Array, Hash Table, String, Binary Search, Dynamic Programming, Trie, Sorting"
100,Find Median from Data Stream,53.0%,Hard,37.4,https://leetcode.com/problems/find-median-from-data-stream,"Two Pointers, Design, Sorting, Heap (Priority Queue), Data Stream"
