ID,Title,Acceptance,Difficulty,Frequency,Leetcode Question Link,Topics
22,Design HashMap,65.7%,Easy,59.3,https://leetcode.com/problems/design-hashmap,"Array, Hash Table, Linked List, Design, Hash Function"
23,Min Stack,55.9%,Medium,59.3,https://leetcode.com/problems/min-stack,"Stack, Design"
24,Maximum Number of Upgradable Servers,39.4%,Medium,59.3,https://leetcode.com/problems/maximum-number-of-upgradable-servers,"Array, Math, Binary Search"
25,Minimum Operations to Make Numbers Non-positive,41.5%,Hard,59.3,https://leetcode.com/problems/minimum-operations-to-make-numbers-non-positive,"Array, Binary Search"
26,Time Based Key-Value Store,49.4%,Medium,59.3,https://leetcode.com/problems/time-based-key-value-store,"Hash Table, String, Binary Search, Design"
27,Evaluate Division,62.7%,Medium,59.3,https://leetcode.com/problems/evaluate-division,"Array, String, Depth-First Search, Breadth-First Search, Union Find, Graph, Shortest Path"
28,Sliding Window Median,38.7%,Hard,59.3,https://leetcode.com/problems/sliding-window-median,"Array, Hash Table, Sliding Window, Heap (Priority Queue)"
29,Maximum Profit From Trading Stocks,46.3%,Medium,59.3,https://leetcode.com/problems/maximum-profit-from-trading-stocks,"Array, Dynamic Programming"
30,Patching Array,53.4%,Hard,59.3,https://leetcode.com/problems/patching-array,"Array, Greedy"
31,Number of Islands,61.6%,Medium,59.3,https://leetcode.com/problems/number-of-islands,"Array, Depth-First Search, Breadth-First Search, Union Find, Matrix"
32,Count Subarrays With Fixed Bounds,67.7%,Hard,49.9,https://leetcode.com/problems/count-subarrays-with-fixed-bounds,"Array, Queue, Sliding Window, Monotonic Queue"
33,Remove Invalid Parentheses,48.9%,Hard,49.9,https://leetcode.com/problems/remove-invalid-parentheses,"String, Backtracking, Breadth-First Search"
34,Maximum Number of Removable Characters,45.1%,Medium,49.9,https://leetcode.com/problems/maximum-number-of-removable-characters,"Array, Two Pointers, String, Binary Search"
35,Jump Game,39.1%,Medium,49.9,https://leetcode.com/problems/jump-game,"Array, Dynamic Programming, Greedy"
36,Find the Maximum Length of a Good Subsequence II,24.3%,Hard,49.9,https://leetcode.com/problems/find-the-maximum-length-of-a-good-subsequence-ii,"Array, Hash Table, Dynamic Programming"
37,Merge Intervals,48.8%,Medium,49.9,https://leetcode.com/problems/merge-intervals,"Array, Sorting"
38,Minimum Array Length After Pair Removals,24.4%,Medium,49.9,https://leetcode.com/problems/minimum-array-length-after-pair-removals,"Array, Hash Table, Two Pointers, Binary Search, Greedy, Counting"
39,Find the Maximum Length of a Good Subsequence I,31.1%,Medium,49.9,https://leetcode.com/problems/find-the-maximum-length-of-a-good-subsequence-i,"Array, Hash Table, Dynamic Programming"
40,Merge Two Sorted Lists,66.3%,Easy,49.9,https://leetcode.com/problems/merge-two-sorted-lists,"Linked List, Recursion"
41,Cherry Pickup,37.6%,Hard,49.9,https://leetcode.com/problems/cherry-pickup,"Array, Dynamic Programming, Matrix"
42,Set Intersection Size At Least Two,44.9%,Hard,49.9,https://leetcode.com/problems/set-intersection-size-at-least-two,"Array, Greedy, Sorting"
43,Basic Calculator II,45.3%,Medium,49.9,https://leetcode.com/problems/basic-calculator-ii,"Math, String, Stack"
44,Integer to English Words,34.3%,Hard,49.9,https://leetcode.com/problems/integer-to-english-words,"Math, String, Recursion"
45,Count Nodes Equal to Average of Subtree,86.5%,Medium,49.9,https://leetcode.com/problems/count-nodes-equal-to-average-of-subtree,"Tree, Depth-First Search, Binary Tree"
46,Meeting Rooms II,51.9%,Medium,49.9,https://leetcode.com/problems/meeting-rooms-ii,"Array, Two Pointers, Greedy, Sorting, Heap (Priority Queue), Prefix Sum"
47,Word Pattern II,48.5%,Medium,49.9,https://leetcode.com/problems/word-pattern-ii,"Hash Table, String, Backtracking"
48,Search in Rotated Sorted Array,42.3%,Medium,49.9,https://leetcode.com/problems/search-in-rotated-sorted-array,"Array, Binary Search"
49,Cheapest Flights Within K Stops,40.1%,Medium,49.9,https://leetcode.com/problems/cheapest-flights-within-k-stops,"Dynamic Programming, Depth-First Search, Breadth-First Search, Graph, Heap (Priority Queue), Shortest Path"
50,Range Sum Query 2D - Immutable,56.0%,Medium,49.9,https://leetcode.com/problems/range-sum-query-2d-immutable,"Array, Design, Matrix, Prefix Sum"
51,Swapping Nodes in a Linked List,68.3%,Medium,49.9,https://leetcode.com/problems/swapping-nodes-in-a-linked-list,"Linked List, Two Pointers"
52,LRU Cache,44.4%,Medium,49.9,https://leetcode.com/problems/lru-cache,"Hash Table, Linked List, Design, Doubly-Linked List"
53,Random Pick with Weight,48.2%,Medium,49.9,https://leetcode.com/problems/random-pick-with-weight,"Array, Math, Binary Search, Prefix Sum, Randomized"
