ID,Title,Acceptance,Difficulty,Frequency,Leetcode Question Link,Topics
18,Minimum Right Shifts to Sort the Array,58.0%,Easy,76.9,https://leetcode.com/problems/minimum-right-shifts-to-sort-the-array,Array
19,Count Tested Devices After Test Operations,79.6%,Easy,76.9,https://leetcode.com/problems/count-tested-devices-after-test-operations,"Array, Simulation, Counting"
20,Longest Palindromic Substring,35.3%,Medium,74.4,https://leetcode.com/problems/longest-palindromic-substring,"Two Pointers, String, Dynamic Programming"
21,3Sum,36.4%,Medium,71.5,https://leetcode.com/problems/3sum,"Array, Two Pointers, Sorting"
22,Spiral Matrix,52.9%,Medium,71.5,https://leetcode.com/problems/spiral-matrix,"Array, Matrix, Simulation"
23,Reverse Integer,29.9%,Medium,71.5,https://leetcode.com/problems/reverse-integer,Math
24,Largest Number,40.9%,Medium,71.5,https://leetcode.com/problems/largest-number,"Array, String, Greedy, Sorting"
25,Longest Substring Without Repeating Characters,36.3%,Medium,71.5,https://leetcode.com/problems/longest-substring-without-repeating-characters,"Hash Table, String, Sliding Window"
26,Merge Sorted Array,52.3%,Easy,71.5,https://leetcode.com/problems/merge-sorted-array,"Array, Two Pointers, Sorting"
27,Perfect Squares,55.4%,Medium,68.3,https://leetcode.com/problems/perfect-squares,"Math, Dynamic Programming, Breadth-First Search"
28,Sort Integers by The Number of 1 Bits,78.6%,Easy,68.3,https://leetcode.com/problems/sort-integers-by-the-number-of-1-bits,"Array, Bit Manipulation, Sorting, Counting"
29,Reverse Words in a String,50.1%,Medium,68.3,https://leetcode.com/problems/reverse-words-in-a-string,"Two Pointers, String"
30,Integer Break,60.9%,Medium,64.6,https://leetcode.com/problems/integer-break,"Math, Dynamic Programming"
31,Find Peak Element,46.3%,Medium,64.6,https://leetcode.com/problems/find-peak-element,"Array, Binary Search"
32,Valid Anagram,66.2%,Easy,64.6,https://leetcode.com/problems/valid-anagram,"Hash Table, String, Sorting"
33,Remove Duplicates from Sorted Array,59.5%,Easy,64.6,https://leetcode.com/problems/remove-duplicates-from-sorted-array,"Array, Two Pointers"
34,Longest Increasing Subsequence,57.2%,Medium,60.2,https://leetcode.com/problems/longest-increasing-subsequence,"Array, Binary Search, Dynamic Programming"
35,Majority Element,65.5%,Easy,60.2,https://leetcode.com/problems/majority-element,"Array, Hash Table, Divide and Conquer, Sorting, Counting"
36,Plus One,47.0%,Easy,60.2,https://leetcode.com/problems/plus-one,"Array, Math"
37,Container With Most Water,57.2%,Medium,60.2,https://leetcode.com/problems/container-with-most-water,"Array, Two Pointers, Greedy"
38,Add Two Numbers,45.4%,Medium,60.2,https://leetcode.com/problems/add-two-numbers,"Linked List, Math, Recursion"
39,Product of Array Except Self,67.4%,Medium,60.2,https://leetcode.com/problems/product-of-array-except-self,"Array, Prefix Sum"
40,Coin Change,45.8%,Medium,54.9,https://leetcode.com/problems/coin-change,"Array, Dynamic Programming, Breadth-First Search"
41,Assign Cookies,53.5%,Easy,54.9,https://leetcode.com/problems/assign-cookies,"Array, Two Pointers, Greedy, Sorting"
42,Fibonacci Number,72.5%,Easy,54.9,https://leetcode.com/problems/fibonacci-number,"Math, Dynamic Programming, Recursion, Memoization"
43,Next Greater Element I,73.9%,Easy,54.9,https://leetcode.com/problems/next-greater-element-i,"Array, Hash Table, Stack, Monotonic Stack"
44,Reverse Vowels of a String,57.0%,Easy,54.9,https://leetcode.com/problems/reverse-vowels-of-a-string,"Two Pointers, String"
45,Valid Palindrome,50.2%,Easy,54.9,https://leetcode.com/problems/valid-palindrome,"Two Pointers, String"
46,House Robber,52.0%,Medium,54.9,https://leetcode.com/problems/house-robber,"Array, Dynamic Programming"
47,Pascal's Triangle,76.4%,Easy,54.9,https://leetcode.com/problems/pascals-triangle,"Array, Dynamic Programming"
48,Nth Digit,35.4%,Medium,54.9,https://leetcode.com/problems/nth-digit,"Math, Binary Search"
49,Is Subsequence,48.2%,Easy,48.0,https://leetcode.com/problems/is-subsequence,"Two Pointers, String, Dynamic Programming"
50,Koko Eating Bananas,48.8%,Medium,48.0,https://leetcode.com/problems/koko-eating-bananas,"Array, Binary Search"
51,Unique Paths,65.4%,Medium,48.0,https://leetcode.com/problems/unique-paths,"Math, Dynamic Programming, Combinatorics"
52,Sort Array by Increasing Frequency,80.1%,Easy,48.0,https://leetcode.com/problems/sort-array-by-increasing-frequency,"Array, Hash Table, Sorting"
53,Edit Distance,58.2%,Medium,48.0,https://leetcode.com/problems/edit-distance,"String, Dynamic Programming"
54,Peak Index in a Mountain Array,67.8%,Medium,48.0,https://leetcode.com/problems/peak-index-in-a-mountain-array,"Array, Binary Search"
55,Median of Two Sorted Arrays,42.9%,Hard,48.0,https://leetcode.com/problems/median-of-two-sorted-arrays,"Array, Binary Search, Divide and Conquer"
56,Perfect Number,44.0%,Easy,48.0,https://leetcode.com/problems/perfect-number,Math
57,Contains Duplicate,62.8%,Easy,48.0,https://leetcode.com/problems/contains-duplicate,"Array, Hash Table, Sorting"
58,Sqrt(x),40.0%,Easy,48.0,https://leetcode.com/problems/sqrtx,"Math, Binary Search"
59,Max Consecutive Ones,61.8%,Easy,48.0,https://leetcode.com/problems/max-consecutive-ones,Array
60,Remove Element,59.4%,Easy,48.0,https://leetcode.com/problems/remove-element,"Array, Two Pointers"
61,Rotate Image,77.2%,Medium,48.0,https://leetcode.com/problems/rotate-image,"Array, Math, Matrix"
62,Count Primes,34.4%,Medium,48.0,https://leetcode.com/problems/count-primes,"Array, Math, Enumeration, Number Theory"
63,Merge Intervals,48.8%,Medium,48.0,https://leetcode.com/problems/merge-intervals,"Array, Sorting"
64,Second Highest Salary,43.0%,Medium,48.0,https://leetcode.com/problems/second-highest-salary,Database
65,Find First and Last Position of Element in Sorted Array,46.1%,Medium,48.0,https://leetcode.com/problems/find-first-and-last-position-of-element-in-sorted-array,"Array, Binary Search"
66,Find the Index of the First Occurrence in a String,44.5%,Easy,48.0,https://leetcode.com/problems/find-the-index-of-the-first-occurrence-in-a-string,"Two Pointers, String, String Matching"
67,Majority Element II,53.7%,Medium,38.5,https://leetcode.com/problems/majority-element-ii,"Array, Hash Table, Sorting, Counting"
68,Reverse Linked List,78.7%,Easy,38.5,https://leetcode.com/problems/reverse-linked-list,"Linked List, Recursion"
69,Next Permutation,42.3%,Medium,38.5,https://leetcode.com/problems/next-permutation,"Array, Two Pointers"
70,Integer to Roman,67.9%,Medium,38.5,https://leetcode.com/problems/integer-to-roman,"Hash Table, Math, String"
71,Daily Temperatures,67.0%,Medium,38.5,https://leetcode.com/problems/daily-temperatures,"Array, Stack, Monotonic Stack"
72,Count Operations to Obtain Zero,74.7%,Easy,38.5,https://leetcode.com/problems/count-operations-to-obtain-zero,"Math, Simulation"
73,Average Value of Even Numbers That Are Divisible by Three,61.3%,Easy,38.5,https://leetcode.com/problems/average-value-of-even-numbers-that-are-divisible-by-three,"Array, Math"
74,Single Number II,64.7%,Medium,38.5,https://leetcode.com/problems/single-number-ii,"Array, Bit Manipulation"
75,Search a 2D Matrix,51.8%,Medium,38.5,https://leetcode.com/problems/search-a-2d-matrix,"Array, Binary Search, Matrix"
76,Count Pairs Whose Sum is Less than Target,87.6%,Easy,38.5,https://leetcode.com/problems/count-pairs-whose-sum-is-less-than-target,"Array, Two Pointers, Binary Search, Sorting"
77,Integer to English Words,34.3%,Hard,38.5,https://leetcode.com/problems/integer-to-english-words,"Math, String, Recursion"
78,Min Cost Climbing Stairs,66.8%,Easy,38.5,https://leetcode.com/problems/min-cost-climbing-stairs,"Array, Dynamic Programming"
79,Intersection of Two Linked Lists,60.3%,Easy,38.5,https://leetcode.com/problems/intersection-of-two-linked-lists,"Hash Table, Linked List, Two Pointers"
80,Make The String Great,68.2%,Easy,38.5,https://leetcode.com/problems/make-the-string-great,"String, Stack"
81,Maximum Depth of Binary Tree,76.8%,Easy,38.5,https://leetcode.com/problems/maximum-depth-of-binary-tree,"Tree, Depth-First Search, Breadth-First Search, Binary Tree"
82,Remove Duplicates from Sorted List,54.4%,Easy,38.5,https://leetcode.com/problems/remove-duplicates-from-sorted-list,Linked List
83,Excel Sheet Column Title,42.9%,Easy,38.5,https://leetcode.com/problems/excel-sheet-column-title,"Math, String"
84,Find Original Array From Doubled Array,40.5%,Medium,38.5,https://leetcode.com/problems/find-original-array-from-doubled-array,"Array, Hash Table, Greedy, Sorting"
85,"Pow(x, n)",36.5%,Medium,38.5,https://leetcode.com/problems/powx-n,"Math, Recursion"
86,N-th Tribonacci Number,63.6%,Easy,38.5,https://leetcode.com/problems/n-th-tribonacci-number,"Math, Dynamic Programming, Memoization"
87,Basic Calculator II,45.3%,Medium,38.5,https://leetcode.com/problems/basic-calculator-ii,"Math, String, Stack"
88,Group Anagrams,70.3%,Medium,38.5,https://leetcode.com/problems/group-anagrams,"Array, Hash Table, String, Sorting"
89,Number of Days Between Two Dates,51.1%,Easy,38.5,https://leetcode.com/problems/number-of-days-between-two-dates,"Math, String"
90,Ugly Number II,49.2%,Medium,38.5,https://leetcode.com/problems/ugly-number-ii,"Hash Table, Math, Dynamic Programming, Heap (Priority Queue)"
91,Strong Password Checker II,54.9%,Easy,38.5,https://leetcode.com/problems/strong-password-checker-ii,String
92,How Many Numbers Are Smaller Than the Current Number,87.1%,Easy,38.5,https://leetcode.com/problems/how-many-numbers-are-smaller-than-the-current-number,"Array, Hash Table, Sorting, Counting Sort"
93,Running Sum of 1d Array,86.9%,Easy,38.5,https://leetcode.com/problems/running-sum-of-1d-array,"Array, Prefix Sum"
94,Palindromic Substrings,71.3%,Medium,38.5,https://leetcode.com/problems/palindromic-substrings,"Two Pointers, String, Dynamic Programming"
95,Candy,44.4%,Hard,38.5,https://leetcode.com/problems/candy,"Array, Greedy"
96,Boats to Save People,59.9%,Medium,38.5,https://leetcode.com/problems/boats-to-save-people,"Array, Two Pointers, Greedy, Sorting"
97,Truncate Sentence,85.9%,Easy,38.5,https://leetcode.com/problems/truncate-sentence,"Array, String"
98,Substrings of Size Three with Distinct Characters,75.0%,Easy,38.5,https://leetcode.com/problems/substrings-of-size-three-with-distinct-characters,"Hash Table, String, Sliding Window, Counting"
99,Binary Search,59.1%,Easy,38.5,https://leetcode.com/problems/binary-search,"Array, Binary Search"
100,Kth Largest Element in an Array,67.6%,Medium,38.5,https://leetcode.com/problems/kth-largest-element-in-an-array,"Array, Divide and Conquer, Sorting, Heap (Priority Queue), Quickselect"
