ID,Title,Acceptance,Difficulty,Frequency,Leetcode Question Link,Topics
47,Find First and Last Position of Element in Sorted Array,46.1%,Medium,51.4,https://leetcode.com/problems/find-first-and-last-position-of-element-in-sorted-array,"Array, Binary Search"
48,Product of Array Except Self,67.4%,Medium,51.4,https://leetcode.com/problems/product-of-array-except-self,"Array, Prefix Sum"
49,Search Suggestions System,65.0%,Medium,51.4,https://leetcode.com/problems/search-suggestions-system,"Array, String, Binary Search, Trie, Sorting, Heap (Priority Queue)"
50,Kth Largest Element in an Array,67.6%,Medium,51.4,https://leetcode.com/problems/kth-largest-element-in-an-array,"Array, Divide and Conquer, Sorting, Heap (Priority Queue), Quickselect"
51,Reverse Linked List,78.7%,Easy,51.4,https://leetcode.com/problems/reverse-linked-list,"Linked List, Recursion"
52,Permutations,80.1%,Medium,51.4,https://leetcode.com/problems/permutations,"Array, Backtracking"
53,Merge Sorted Array,52.3%,Easy,51.4,https://leetcode.com/problems/merge-sorted-array,"Array, Two Pointers, Sorting"
54,Valid Palindrome,50.2%,Easy,51.4,https://leetcode.com/problems/valid-palindrome,"Two Pointers, String"
55,N-Queens II,76.0%,Hard,51.4,https://leetcode.com/problems/n-queens-ii,Backtracking
56,Binary Tree Zigzag Level Order Traversal,61.0%,Medium,51.4,https://leetcode.com/problems/binary-tree-zigzag-level-order-traversal,"Tree, Breadth-First Search, Binary Tree"
57,Minimum Number of Taps to Open to Water a Garden,50.7%,Hard,51.4,https://leetcode.com/problems/minimum-number-of-taps-to-open-to-water-a-garden,"Array, Dynamic Programming, Greedy"
58,Word Break II,52.9%,Hard,51.4,https://leetcode.com/problems/word-break-ii,"Array, Hash Table, String, Dynamic Programming, Backtracking, Trie, Memoization"
59,Find Minimum in Rotated Sorted Array,52.2%,Medium,51.4,https://leetcode.com/problems/find-minimum-in-rotated-sorted-array,"Array, Binary Search"
60,Min Stack,55.9%,Medium,51.4,https://leetcode.com/problems/min-stack,"Stack, Design"
61,Single Element in a Sorted Array,59.2%,Medium,51.4,https://leetcode.com/problems/single-element-in-a-sorted-array,"Array, Binary Search"
62,Implement Trie (Prefix Tree),67.4%,Medium,51.4,https://leetcode.com/problems/implement-trie-prefix-tree,"Hash Table, String, Design, Trie"
63,Partition Equal Subset Sum,47.2%,Medium,51.4,https://leetcode.com/problems/partition-equal-subset-sum,"Array, Dynamic Programming"
64,Basic Calculator II,45.3%,Medium,51.4,https://leetcode.com/problems/basic-calculator-ii,"Math, String, Stack"
