ID,Title,Acceptance,Difficulty,Frequency,Leetcode Question Link,Topics
61,Search in Rotated Sorted Array,42.3%,Medium,45.5,https://leetcode.com/problems/search-in-rotated-sorted-array,"Array, Binary Search"
62,Jump Game,39.1%,Medium,45.5,https://leetcode.com/problems/jump-game,"Array, Dynamic Programming, Greedy"
63,Count Subarrays With Fixed Bounds,67.7%,Hard,45.5,https://leetcode.com/problems/count-subarrays-with-fixed-bounds,"Array, Queue, Sliding Window, Monotonic Queue"
64,Merge Intervals,48.8%,Medium,45.5,https://leetcode.com/problems/merge-intervals,"Array, Sorting"
65,Basic Calculator II,45.3%,Medium,45.5,https://leetcode.com/problems/basic-calculator-ii,"Math, String, Stack"
66,Insert Delete GetRandom O(1),54.9%,Medium,45.5,https://leetcode.com/problems/insert-delete-getrandom-o1,"Array, Hash Table, Math, Design, Randomized"
67,Cherry Pickup,37.6%,Hard,45.5,https://leetcode.com/problems/cherry-pickup,"Array, Dynamic Programming, Matrix"
68,Set Intersection Size At Least Two,44.9%,Hard,45.5,https://leetcode.com/problems/set-intersection-size-at-least-two,"Array, Greedy, Sorting"
69,Meeting Rooms II,51.9%,Medium,45.5,https://leetcode.com/problems/meeting-rooms-ii,"Array, Two Pointers, Greedy, Sorting, Heap (Priority Queue), Prefix Sum"
70,Range Sum Query 2D - Immutable,56.0%,Medium,45.5,https://leetcode.com/problems/range-sum-query-2d-immutable,"Array, Design, Matrix, Prefix Sum"
71,Snapshot Array,36.8%,Medium,45.5,https://leetcode.com/problems/snapshot-array,"Array, Hash Table, Binary Search, Design"
