ID,Title,Acceptance,Difficulty,Frequency,Leetcode Question Link,Topics
21,Binary Tree Paths,65.8%,Easy,52.0,https://leetcode.com/problems/binary-tree-paths,"String, Backtracking, Tree, Depth-First Search, Binary Tree"
22,Add Strings,51.7%,Easy,52.0,https://leetcode.com/problems/add-strings,"Math, String, Simulation"
23,Design File System,63.8%,Medium,52.0,https://leetcode.com/problems/design-file-system,"Hash Table, String, Design, Trie"
24,Add Two Numbers,45.4%,Medium,52.0,https://leetcode.com/problems/add-two-numbers,"Linked List, Math, Recursion"
25,Non-overlapping Intervals,54.9%,Medium,52.0,https://leetcode.com/problems/non-overlapping-intervals,"Array, Dynamic Programming, Greedy, Sorting"
26,Word Search II,37.0%,Hard,52.0,https://leetcode.com/problems/word-search-ii,"Array, String, Backtracking, Trie, Matrix"
27,Reverse Nodes in k-Group,62.0%,Hard,52.0,https://leetcode.com/problems/reverse-nodes-in-k-group,"Linked List, Recursion"
28,Merge Two Sorted Lists,66.3%,Easy,43.7,https://leetcode.com/problems/merge-two-sorted-lists,"Linked List, Recursion"
29,Rotating the Box,79.1%,Medium,43.7,https://leetcode.com/problems/rotating-the-box,"Array, Two Pointers, Matrix"
30,Count Prefix and Suffix Pairs II,27.7%,Hard,43.7,https://leetcode.com/problems/count-prefix-and-suffix-pairs-ii,"Array, String, Trie, Rolling Hash, String Matching, Hash Function"
31,Count Prefix and Suffix Pairs I,77.8%,Easy,43.7,https://leetcode.com/problems/count-prefix-and-suffix-pairs-i,"Array, String, Trie, Rolling Hash, String Matching, Hash Function"
32,Number of Islands,61.6%,Medium,43.7,https://leetcode.com/problems/number-of-islands,"Array, Depth-First Search, Breadth-First Search, Union Find, Matrix"
33,Roman to Integer,64.2%,Easy,43.7,https://leetcode.com/problems/roman-to-integer,"Hash Table, Math, String"
34,Largest Rectangle in Histogram,46.6%,Hard,43.7,https://leetcode.com/problems/largest-rectangle-in-histogram,"Array, Stack, Monotonic Stack"
35,Meeting Rooms II,51.9%,Medium,43.7,https://leetcode.com/problems/meeting-rooms-ii,"Array, Two Pointers, Greedy, Sorting, Heap (Priority Queue), Prefix Sum"
36,Find Servers That Handled Most Number of Requests,43.8%,Hard,43.7,https://leetcode.com/problems/find-servers-that-handled-most-number-of-requests,"Array, Greedy, Heap (Priority Queue), Ordered Set"
37,Get Biggest Three Rhombus Sums in a Grid,49.0%,Medium,43.7,https://leetcode.com/problems/get-biggest-three-rhombus-sums-in-a-grid,"Array, Math, Sorting, Heap (Priority Queue), Matrix, Prefix Sum"
38,Count Primes,34.4%,Medium,43.7,https://leetcode.com/problems/count-primes,"Array, Math, Enumeration, Number Theory"
39,Rotate Array,42.5%,Medium,43.7,https://leetcode.com/problems/rotate-array,"Array, Math, Two Pointers"
40,K-diff Pairs in an Array,44.3%,Medium,43.7,https://leetcode.com/problems/k-diff-pairs-in-an-array,"Array, Hash Table, Two Pointers, Binary Search, Sorting"
41,Valid Parentheses,41.8%,Easy,43.7,https://leetcode.com/problems/valid-parentheses,"String, Stack"
