ID,Title,Acceptance,Difficulty,Frequency,Leetcode Question Link,Topics
39,Parallel Courses III,66.8%,Hard,67.6,https://leetcode.com/problems/parallel-courses-iii,"Array, Dynamic Programming, Graph, Topological Sort"
40,Number of Islands II,40.0%,Hard,61.9,https://leetcode.com/problems/number-of-islands-ii,"Array, Hash Table, Union Find"
41,Shortest Path in a Grid with Obstacles Elimination,45.5%,Hard,61.9,https://leetcode.com/problems/shortest-path-in-a-grid-with-obstacles-elimination,"Array, Breadth-First Search, Matrix"
42,Design a Text Editor,47.4%,Hard,61.9,https://leetcode.com/problems/design-a-text-editor,"Linked List, String, Stack, Design, Simulation, Doubly-Linked List"
43,Course Schedule,48.5%,Medium,61.9,https://leetcode.com/problems/course-schedule,"Depth-First Search, Breadth-First Search, Graph, Topological Sort"
44,Minimum Number of Refueling Stops,40.4%,Hard,61.9,https://leetcode.com/problems/minimum-number-of-refueling-stops,"Array, Dynamic Programming, Greedy, Heap (Priority Queue)"
45,Amount of Time for Binary Tree to Be Infected,63.2%,Medium,61.9,https://leetcode.com/problems/amount-of-time-for-binary-tree-to-be-infected,"Hash Table, Tree, Depth-First Search, Breadth-First Search, Binary Tree"
46,Evaluate Division,62.7%,Medium,54.7,https://leetcode.com/problems/evaluate-division,"Array, String, Depth-First Search, Breadth-First Search, Union Find, Graph, Shortest Path"
47,Smallest Range Covering Elements from K Lists,69.8%,Hard,54.7,https://leetcode.com/problems/smallest-range-covering-elements-from-k-lists,"Array, Hash Table, Greedy, Sliding Window, Sorting, Heap (Priority Queue)"
48,Accounts Merge,58.9%,Medium,54.7,https://leetcode.com/problems/accounts-merge,"Array, Hash Table, String, Depth-First Search, Breadth-First Search, Union Find, Sorting"
49,Score of Parentheses,63.8%,Medium,54.7,https://leetcode.com/problems/score-of-parentheses,"String, Stack"
50,Insert Delete GetRandom O(1),54.9%,Medium,54.7,https://leetcode.com/problems/insert-delete-getrandom-o1,"Array, Hash Table, Math, Design, Randomized"
51,Median of Two Sorted Arrays,42.9%,Hard,54.7,https://leetcode.com/problems/median-of-two-sorted-arrays,"Array, Binary Search, Divide and Conquer"
52,Merge Intervals,48.8%,Medium,54.7,https://leetcode.com/problems/merge-intervals,"Array, Sorting"
53,Best Time to Buy and Sell Stock,54.8%,Easy,54.7,https://leetcode.com/problems/best-time-to-buy-and-sell-stock,"Array, Dynamic Programming"
54,Max Consecutive Ones III,65.2%,Medium,54.7,https://leetcode.com/problems/max-consecutive-ones-iii,"Array, Binary Search, Sliding Window, Prefix Sum"
55,Edit Distance,58.2%,Medium,54.7,https://leetcode.com/problems/edit-distance,"String, Dynamic Programming"
56,Reconstruct Itinerary,43.4%,Hard,54.7,https://leetcode.com/problems/reconstruct-itinerary,"Depth-First Search, Graph, Eulerian Circuit"
57,Merge Two Sorted Lists,66.3%,Easy,54.7,https://leetcode.com/problems/merge-two-sorted-lists,"Linked List, Recursion"
58,Shortest Distance from All Buildings,43.8%,Hard,44.6,https://leetcode.com/problems/shortest-distance-from-all-buildings,"Array, Breadth-First Search, Matrix"
59,Trapping Rain Water,64.3%,Hard,44.6,https://leetcode.com/problems/trapping-rain-water,"Array, Two Pointers, Dynamic Programming, Stack, Monotonic Stack"
60,Minimum Cost For Tickets,67.4%,Medium,44.6,https://leetcode.com/problems/minimum-cost-for-tickets,"Array, Dynamic Programming"
61,Middle of the Linked List,80.1%,Easy,44.6,https://leetcode.com/problems/middle-of-the-linked-list,"Linked List, Two Pointers"
62,Random Pick with Weight,48.2%,Medium,44.6,https://leetcode.com/problems/random-pick-with-weight,"Array, Math, Binary Search, Prefix Sum, Randomized"
63,Minimize Result by Adding Parentheses to Expression,68.3%,Medium,44.6,https://leetcode.com/problems/minimize-result-by-adding-parentheses-to-expression,"String, Enumeration"
64,Merge k Sorted Lists,55.8%,Hard,44.6,https://leetcode.com/problems/merge-k-sorted-lists,"Linked List, Divide and Conquer, Heap (Priority Queue), Merge Sort"
65,Complement of Base 10 Integer,60.8%,Easy,44.6,https://leetcode.com/problems/complement-of-base-10-integer,Bit Manipulation
66,Maximum Frequency Stack,66.7%,Hard,44.6,https://leetcode.com/problems/maximum-frequency-stack,"Hash Table, Stack, Design, Ordered Set"
67,Custom Sort String,71.7%,Medium,44.6,https://leetcode.com/problems/custom-sort-string,"Hash Table, String, Sorting"
68,Design Browser History,77.9%,Medium,44.6,https://leetcode.com/problems/design-browser-history,"Array, Linked List, Stack, Design, Doubly-Linked List, Data Stream"
69,Group Anagrams,70.3%,Medium,44.6,https://leetcode.com/problems/group-anagrams,"Array, Hash Table, String, Sorting"
70,Maximum Subarray,51.7%,Medium,44.6,https://leetcode.com/problems/maximum-subarray,"Array, Divide and Conquer, Dynamic Programming"
71,Minimum Path Sum,65.8%,Medium,44.6,https://leetcode.com/problems/minimum-path-sum,"Array, Dynamic Programming, Matrix"
72,Build Binary Expression Tree From Infix Expression,62.4%,Hard,44.6,https://leetcode.com/problems/build-binary-expression-tree-from-infix-expression,"String, Stack, Tree, Binary Tree"
73,Movie Rating,41.2%,Medium,44.6,https://leetcode.com/problems/movie-rating,Database
74,Knight Dialer,61.0%,Medium,44.6,https://leetcode.com/problems/knight-dialer,Dynamic Programming
75,Reorder Data in Log Files,56.7%,Medium,44.6,https://leetcode.com/problems/reorder-data-in-log-files,"Array, String, Sorting"
76,Minimum Area Rectangle,54.8%,Medium,44.6,https://leetcode.com/problems/minimum-area-rectangle,"Array, Hash Table, Math, Geometry, Sorting"
77,Number of Subsequences That Satisfy the Given Sum Condition,43.8%,Medium,44.6,https://leetcode.com/problems/number-of-subsequences-that-satisfy-the-given-sum-condition,"Array, Two Pointers, Binary Search, Sorting"
78,Search Suggestions System,65.0%,Medium,44.6,https://leetcode.com/problems/search-suggestions-system,"Array, String, Binary Search, Trie, Sorting, Heap (Priority Queue)"
79,Flip String to Monotone Increasing,61.6%,Medium,44.6,https://leetcode.com/problems/flip-string-to-monotone-increasing,"String, Dynamic Programming"
80,Expression Add Operators,41.1%,Hard,44.6,https://leetcode.com/problems/expression-add-operators,"Math, String, Backtracking"
81,Longest Increasing Path in a Matrix,54.9%,Hard,44.6,https://leetcode.com/problems/longest-increasing-path-in-a-matrix,"Array, Dynamic Programming, Depth-First Search, Breadth-First Search, Graph, Topological Sort, Memoization, Matrix"
82,Search a 2D Matrix II,54.4%,Medium,44.6,https://leetcode.com/problems/search-a-2d-matrix-ii,"Array, Binary Search, Divide and Conquer, Matrix"
83,Basic Calculator,44.9%,Hard,44.6,https://leetcode.com/problems/basic-calculator,"Math, String, Stack, Recursion"
84,Divide Chocolate,59.6%,Hard,44.6,https://leetcode.com/problems/divide-chocolate,"Array, Binary Search"
85,Fraction to Recurring Decimal,25.9%,Medium,44.6,https://leetcode.com/problems/fraction-to-recurring-decimal,"Hash Table, Math, String"
86,Find Peak Element,46.3%,Medium,44.6,https://leetcode.com/problems/find-peak-element,"Array, Binary Search"
87,Binary Tree Maximum Path Sum,40.9%,Hard,44.6,https://leetcode.com/problems/binary-tree-maximum-path-sum,"Dynamic Programming, Tree, Depth-First Search, Binary Tree"
88,Subarray Sum Equals K,44.9%,Medium,44.6,https://leetcode.com/problems/subarray-sum-equals-k,"Array, Hash Table, Prefix Sum"
89,Best Time to Buy and Sell Stock III,50.3%,Hard,44.6,https://leetcode.com/problems/best-time-to-buy-and-sell-stock-iii,"Array, Dynamic Programming"
90,Exclusive Time of Functions,64.1%,Medium,44.6,https://leetcode.com/problems/exclusive-time-of-functions,"Array, Stack"
91,Brace Expansion,66.6%,Medium,44.6,https://leetcode.com/problems/brace-expansion,"String, Backtracking, Breadth-First Search"
92,Max Stack,45.3%,Hard,44.6,https://leetcode.com/problems/max-stack,"Linked List, Stack, Design, Doubly-Linked List, Ordered Set"
93,Decode Ways,36.1%,Medium,44.6,https://leetcode.com/problems/decode-ways,"String, Dynamic Programming"
94,Basic Calculator III,51.9%,Hard,44.6,https://leetcode.com/problems/basic-calculator-iii,"Math, String, Stack, Recursion"
95,Sliding Puzzle,73.0%,Hard,44.6,https://leetcode.com/problems/sliding-puzzle,"Array, Dynamic Programming, Backtracking, Breadth-First Search, Memoization, Matrix"
96,Search a 2D Matrix,51.8%,Medium,44.6,https://leetcode.com/problems/search-a-2d-matrix,"Array, Binary Search, Matrix"
97,Maximize Distance to Closest Person,48.7%,Medium,44.6,https://leetcode.com/problems/maximize-distance-to-closest-person,Array
98,Minimum Remove to Make Valid Parentheses,70.2%,Medium,44.6,https://leetcode.com/problems/minimum-remove-to-make-valid-parentheses,"String, Stack"
99,All Nodes Distance K in Binary Tree,65.9%,Medium,44.6,https://leetcode.com/problems/all-nodes-distance-k-in-binary-tree,"Hash Table, Tree, Depth-First Search, Breadth-First Search, Binary Tree"
100,Top K Frequent Elements,64.1%,Medium,44.6,https://leetcode.com/problems/top-k-frequent-elements,"Array, Hash Table, Divide and Conquer, Sorting, Heap (Priority Queue), Bucket Sort, Counting, Quickselect"
