ID,Title,Acceptance,Difficulty,Frequency,Leetcode Question Link,Topics
45,House Robber,52.0%,Medium,40.4,https://leetcode.com/problems/house-robber,"Array, Dynamic Programming"
46,Jump Game,39.1%,Medium,40.4,https://leetcode.com/problems/jump-game,"Array, Dynamic Programming, Greedy"
47,Next Permutation,42.3%,Medium,40.4,https://leetcode.com/problems/next-permutation,"Array, Two Pointers"
48,Valid Arrangement of Pairs,66.7%,Hard,40.4,https://leetcode.com/problems/valid-arrangement-of-pairs,"Depth-First Search, Graph, Eulerian Circuit"
49,Pascal's Triangle II,65.5%,Easy,40.4,https://leetcode.com/problems/pascals-triangle-ii,"Array, Dynamic Programming"
50,Linked List Cycle,52.0%,Easy,40.4,https://leetcode.com/problems/linked-list-cycle,"Hash Table, Linked List, Two Pointers"
51,N-Queens,71.7%,Hard,40.4,https://leetcode.com/problems/n-queens,"Array, Backtracking"
52,Count Number of Pairs With Absolute Difference K,84.6%,Easy,36.5,https://leetcode.com/problems/count-number-of-pairs-with-absolute-difference-k,"Array, Hash Table, Counting"
53,Gas Station,46.0%,Medium,36.5,https://leetcode.com/problems/gas-station,"Array, Greedy"
54,Word Search,44.6%,Medium,36.5,https://leetcode.com/problems/word-search,"Array, String, Backtracking, Depth-First Search, Matrix"
55,Permutations,80.1%,Medium,36.5,https://leetcode.com/problems/permutations,"Array, Backtracking"
56,Missing Number,69.3%,Easy,36.5,https://leetcode.com/problems/missing-number,"Array, Hash Table, Math, Binary Search, Bit Manipulation, Sorting"
57,Intersection of Two Linked Lists,60.3%,Easy,36.5,https://leetcode.com/problems/intersection-of-two-linked-lists,"Hash Table, Linked List, Two Pointers"
58,Candy,44.4%,Hard,36.5,https://leetcode.com/problems/candy,"Array, Greedy"
59,First Missing Positive,40.6%,Hard,36.5,https://leetcode.com/problems/first-missing-positive,"Array, Hash Table"
60,Rotate Image,77.2%,Medium,31.4,https://leetcode.com/problems/rotate-image,"Array, Math, Matrix"
61,Amount of Time for Binary Tree to Be Infected,63.2%,Medium,31.4,https://leetcode.com/problems/amount-of-time-for-binary-tree-to-be-infected,"Hash Table, Tree, Depth-First Search, Breadth-First Search, Binary Tree"
62,Daily Temperatures,67.0%,Medium,31.4,https://leetcode.com/problems/daily-temperatures,"Array, Stack, Monotonic Stack"
63,Super Egg Drop,28.4%,Hard,31.4,https://leetcode.com/problems/super-egg-drop,"Math, Binary Search, Dynamic Programming"
64,Spiral Matrix,52.9%,Medium,31.4,https://leetcode.com/problems/spiral-matrix,"Array, Matrix, Simulation"
65,Fraction Addition and Subtraction,66.2%,Medium,31.4,https://leetcode.com/problems/fraction-addition-and-subtraction,"Math, String, Simulation"
66,Letter Combinations of a Phone Number,63.1%,Medium,31.4,https://leetcode.com/problems/letter-combinations-of-a-phone-number,"Hash Table, String, Backtracking"
67,Next Greater Element III,34.4%,Medium,31.4,https://leetcode.com/problems/next-greater-element-iii,"Math, Two Pointers, String"
68,Unique Paths,65.4%,Medium,31.4,https://leetcode.com/problems/unique-paths,"Math, Dynamic Programming, Combinatorics"
69,String to Integer (atoi),18.7%,Medium,31.4,https://leetcode.com/problems/string-to-integer-atoi,String
70,Next Greater Element I,73.9%,Easy,31.4,https://leetcode.com/problems/next-greater-element-i,"Array, Hash Table, Stack, Monotonic Stack"
71,Count Binary Substrings,65.8%,Easy,31.4,https://leetcode.com/problems/count-binary-substrings,"Two Pointers, String"
72,Find Peak Element,46.3%,Medium,31.4,https://leetcode.com/problems/find-peak-element,"Array, Binary Search"
73,Sqrt(x),40.0%,Easy,31.4,https://leetcode.com/problems/sqrtx,"Math, Binary Search"
74,Pascal's Triangle,76.4%,Easy,31.4,https://leetcode.com/problems/pascals-triangle,"Array, Dynamic Programming"
75,Decode String,60.7%,Medium,31.4,https://leetcode.com/problems/decode-string,"String, Stack, Recursion"
76,Maximal Square,48.2%,Medium,31.4,https://leetcode.com/problems/maximal-square,"Array, Dynamic Programming, Matrix"
77,Valid Anagram,66.2%,Easy,31.4,https://leetcode.com/problems/valid-anagram,"Hash Table, String, Sorting"
78,Find the Duplicate Number,62.3%,Medium,31.4,https://leetcode.com/problems/find-the-duplicate-number,"Array, Two Pointers, Binary Search, Bit Manipulation"
79,Find Median from Data Stream,53.0%,Hard,31.4,https://leetcode.com/problems/find-median-from-data-stream,"Two Pointers, Design, Sorting, Heap (Priority Queue), Data Stream"
80,Rotate Array,42.5%,Medium,31.4,https://leetcode.com/problems/rotate-array,"Array, Math, Two Pointers"
81,Largest Number,40.9%,Medium,31.4,https://leetcode.com/problems/largest-number,"Array, String, Greedy, Sorting"
82,Fibonacci Number,72.5%,Easy,24.5,https://leetcode.com/problems/fibonacci-number,"Math, Dynamic Programming, Recursion, Memoization"
83,Contains Duplicate II,48.1%,Easy,24.5,https://leetcode.com/problems/contains-duplicate-ii,"Array, Hash Table, Sliding Window"
84,Reverse Words in a String,50.1%,Medium,24.5,https://leetcode.com/problems/reverse-words-in-a-string,"Two Pointers, String"
85,Random Flip Matrix,43.2%,Medium,24.5,https://leetcode.com/problems/random-flip-matrix,"Hash Table, Math, Reservoir Sampling, Randomized"
86,3Sum,36.4%,Medium,24.5,https://leetcode.com/problems/3sum,"Array, Two Pointers, Sorting"
87,Best Time to Buy and Sell Stock IV,46.0%,Hard,24.5,https://leetcode.com/problems/best-time-to-buy-and-sell-stock-iv,"Array, Dynamic Programming"
88,Middle of the Linked List,80.1%,Easy,24.5,https://leetcode.com/problems/middle-of-the-linked-list,"Linked List, Two Pointers"
89,Valid Sudoku,61.7%,Medium,24.5,https://leetcode.com/problems/valid-sudoku,"Array, Hash Table, Matrix"
90,Contain Virus,52.2%,Hard,24.5,https://leetcode.com/problems/contain-virus,"Array, Depth-First Search, Breadth-First Search, Matrix, Simulation"
91,Jump Game II,41.1%,Medium,24.5,https://leetcode.com/problems/jump-game-ii,"Array, Dynamic Programming, Greedy"
92,Reorganize String,55.8%,Medium,24.5,https://leetcode.com/problems/reorganize-string,"Hash Table, String, Greedy, Sorting, Heap (Priority Queue), Counting"
93,Best Time to Buy and Sell Stock with Transaction Fee,70.0%,Medium,24.5,https://leetcode.com/problems/best-time-to-buy-and-sell-stock-with-transaction-fee,"Array, Dynamic Programming, Greedy"
94,Meeting Rooms II,51.9%,Medium,24.5,https://leetcode.com/problems/meeting-rooms-ii,"Array, Two Pointers, Greedy, Sorting, Heap (Priority Queue), Prefix Sum"
95,Remove Duplicate Letters,50.8%,Medium,24.5,https://leetcode.com/problems/remove-duplicate-letters,"String, Stack, Greedy, Monotonic Stack"
96,Reverse String,79.5%,Easy,24.5,https://leetcode.com/problems/reverse-string,"Two Pointers, String"
97,Query Kth Smallest Trimmed Number,45.3%,Medium,24.5,https://leetcode.com/problems/query-kth-smallest-trimmed-number,"Array, String, Divide and Conquer, Sorting, Heap (Priority Queue), Radix Sort, Quickselect"
98,Merge Sorted Array,52.3%,Easy,24.5,https://leetcode.com/problems/merge-sorted-array,"Array, Two Pointers, Sorting"
99,Minimum Absolute Difference in BST,58.7%,Easy,24.5,https://leetcode.com/problems/minimum-absolute-difference-in-bst,"Tree, Depth-First Search, Breadth-First Search, Binary Search Tree, Binary Tree"
100,Remove All Adjacent Duplicates In String,71.1%,Easy,24.5,https://leetcode.com/problems/remove-all-adjacent-duplicates-in-string,"String, Stack"
