ID,Title,Acceptance,Difficulty,Frequency,Leetcode Question Link,Topics
15,Number of Paths with Max Score,40.7%,Hard,81.3,https://leetcode.com/problems/number-of-paths-with-max-score,"Array, Dynamic Programming, Matrix"
16,Design Graph With Shortest Path Calculator,70.6%,Hard,81.3,https://leetcode.com/problems/design-graph-with-shortest-path-calculator,"Graph, Design, Heap (Priority Queue), Shortest Path"
17,Two Sum IV - Input is a BST,61.9%,Easy,81.3,https://leetcode.com/problems/two-sum-iv-input-is-a-bst,"Hash Table, Two Pointers, Tree, Depth-First Search, Breadth-First Search, Binary Search Tree, Binary Tree"
18,Faulty Keyboard,83.8%,Easy,81.3,https://leetcode.com/problems/faulty-keyboard,"String, Simulation"
19,Minimum Number of Operations to Make String Sorted,50.2%,Hard,81.3,https://leetcode.com/problems/minimum-number-of-operations-to-make-string-sorted,"Math, String, Combinatorics"
20,Count Prefix and Suffix Pairs II,27.7%,Hard,81.3,https://leetcode.com/problems/count-prefix-and-suffix-pairs-ii,"Array, String, Trie, Rolling Hash, String Matching, Hash Function"
21,Mark Elements on Array by Performing Queries,49.1%,Medium,81.3,https://leetcode.com/problems/mark-elements-on-array-by-performing-queries,"Array, Hash Table, Sorting, Heap (Priority Queue), Simulation"
22,Largest 1-Bordered Square,50.7%,Medium,81.3,https://leetcode.com/problems/largest-1-bordered-square,"Array, Dynamic Programming, Matrix"
23,Is Graph Bipartite?,57.2%,Medium,76.1,https://leetcode.com/problems/is-graph-bipartite,"Depth-First Search, Breadth-First Search, Union Find, Graph"
24,Best Time to Buy and Sell Stock,54.8%,Easy,76.1,https://leetcode.com/problems/best-time-to-buy-and-sell-stock,"Array, Dynamic Programming"
25,Two Sum,55.1%,Easy,72.9,https://leetcode.com/problems/two-sum,"Array, Hash Table"
26,Possible Bipartition,51.2%,Medium,65.0,https://leetcode.com/problems/possible-bipartition,"Depth-First Search, Breadth-First Search, Union Find, Graph"
27,Rotting Oranges,56.0%,Medium,65.0,https://leetcode.com/problems/rotting-oranges,"Array, Breadth-First Search, Matrix"
28,Palindrome Number,58.7%,Easy,65.0,https://leetcode.com/problems/palindrome-number,Math
29,3Sum,36.4%,Medium,65.0,https://leetcode.com/problems/3sum,"Array, Two Pointers, Sorting"
30,Maximum Subarray,51.7%,Medium,59.7,https://leetcode.com/problems/maximum-subarray,"Array, Divide and Conquer, Dynamic Programming"
31,Maximize Distance to Closest Person,48.7%,Medium,59.7,https://leetcode.com/problems/maximize-distance-to-closest-person,Array
32,Make Sum Divisible by P,39.5%,Medium,53.0,https://leetcode.com/problems/make-sum-divisible-by-p,"Array, Hash Table, Prefix Sum"
33,Implement Trie (Prefix Tree),67.4%,Medium,53.0,https://leetcode.com/problems/implement-trie-prefix-tree,"Hash Table, String, Design, Trie"
34,Add Two Numbers,45.4%,Medium,53.0,https://leetcode.com/problems/add-two-numbers,"Linked List, Math, Recursion"
35,Merge Intervals,48.8%,Medium,53.0,https://leetcode.com/problems/merge-intervals,"Array, Sorting"
36,Valid Parentheses,41.8%,Easy,53.0,https://leetcode.com/problems/valid-parentheses,"String, Stack"
37,Reverse Integer,29.9%,Medium,43.5,https://leetcode.com/problems/reverse-integer,Math
38,Convert Sorted Array to Binary Search Tree,73.5%,Easy,43.5,https://leetcode.com/problems/convert-sorted-array-to-binary-search-tree,"Array, Divide and Conquer, Tree, Binary Search Tree, Binary Tree"
39,Container With Most Water,57.2%,Medium,43.5,https://leetcode.com/problems/container-with-most-water,"Array, Two Pointers, Greedy"
40,Word Search,44.6%,Medium,43.5,https://leetcode.com/problems/word-search,"Array, String, Backtracking, Depth-First Search, Matrix"
41,Rotate Array,42.5%,Medium,43.5,https://leetcode.com/problems/rotate-array,"Array, Math, Two Pointers"
42,String to Integer (atoi),18.7%,Medium,43.5,https://leetcode.com/problems/string-to-integer-atoi,String
43,4Sum,37.6%,Medium,43.5,https://leetcode.com/problems/4sum,"Array, Two Pointers, Sorting"
44,Word Ladder,41.8%,Hard,43.5,https://leetcode.com/problems/word-ladder,"Hash Table, String, Breadth-First Search"
45,Linked List Cycle II,54.0%,Medium,43.5,https://leetcode.com/problems/linked-list-cycle-ii,"Hash Table, Linked List, Two Pointers"
46,Jump Game II,41.1%,Medium,43.5,https://leetcode.com/problems/jump-game-ii,"Array, Dynamic Programming, Greedy"
47,Best Meeting Point,61.2%,Hard,43.5,https://leetcode.com/problems/best-meeting-point,"Array, Math, Sorting, Matrix"
48,Largest Rectangle in Histogram,46.6%,Hard,43.5,https://leetcode.com/problems/largest-rectangle-in-histogram,"Array, Stack, Monotonic Stack"
49,N-Queens,71.7%,Hard,43.5,https://leetcode.com/problems/n-queens,"Array, Backtracking"
50,Find Median from Data Stream,53.0%,Hard,43.5,https://leetcode.com/problems/find-median-from-data-stream,"Two Pointers, Design, Sorting, Heap (Priority Queue), Data Stream"
51,Longest Common Prefix,44.9%,Easy,43.5,https://leetcode.com/problems/longest-common-prefix,"String, Trie"
52,Binary Tree Maximum Path Sum,40.9%,Hard,43.5,https://leetcode.com/problems/binary-tree-maximum-path-sum,"Dynamic Programming, Tree, Depth-First Search, Binary Tree"
53,Kth Largest Element in an Array,67.6%,Medium,43.5,https://leetcode.com/problems/kth-largest-element-in-an-array,"Array, Divide and Conquer, Sorting, Heap (Priority Queue), Quickselect"
54,Remove K Digits,34.4%,Medium,43.5,https://leetcode.com/problems/remove-k-digits,"String, Stack, Greedy, Monotonic Stack"
55,K-th Smallest in Lexicographical Order,42.0%,Hard,43.5,https://leetcode.com/problems/k-th-smallest-in-lexicographical-order,Trie
56,Lowest Common Ancestor of a Binary Search Tree,67.4%,Medium,43.5,https://leetcode.com/problems/lowest-common-ancestor-of-a-binary-search-tree,"Tree, Depth-First Search, Binary Search Tree, Binary Tree"
57,Meeting Rooms II,51.9%,Medium,43.5,https://leetcode.com/problems/meeting-rooms-ii,"Array, Two Pointers, Greedy, Sorting, Heap (Priority Queue), Prefix Sum"
58,Reverse Linked List,78.7%,Easy,43.5,https://leetcode.com/problems/reverse-linked-list,"Linked List, Recursion"
59,Linked List Cycle,52.0%,Easy,43.5,https://leetcode.com/problems/linked-list-cycle,"Hash Table, Linked List, Two Pointers"
60,Coin Change,45.8%,Medium,43.5,https://leetcode.com/problems/coin-change,"Array, Dynamic Programming, Breadth-First Search"
61,Unique Binary Search Trees,62.1%,Medium,43.5,https://leetcode.com/problems/unique-binary-search-trees,"Math, Dynamic Programming, Tree, Binary Search Tree, Binary Tree"
62,Insert Delete GetRandom O(1),54.9%,Medium,43.5,https://leetcode.com/problems/insert-delete-getrandom-o1,"Array, Hash Table, Math, Design, Randomized"
63,Sqrt(x),40.0%,Easy,43.5,https://leetcode.com/problems/sqrtx,"Math, Binary Search"
64,Robot Collisions,56.8%,Hard,43.5,https://leetcode.com/problems/robot-collisions,"Array, Stack, Sorting, Simulation"
65,Rotate Image,77.2%,Medium,43.5,https://leetcode.com/problems/rotate-image,"Array, Math, Matrix"
66,First Missing Positive,40.6%,Hard,43.5,https://leetcode.com/problems/first-missing-positive,"Array, Hash Table"
67,Search in Rotated Sorted Array,42.3%,Medium,43.5,https://leetcode.com/problems/search-in-rotated-sorted-array,"Array, Binary Search"
68,Binary Search,59.1%,Easy,43.5,https://leetcode.com/problems/binary-search,"Array, Binary Search"
69,Largest Submatrix With Rearrangements,75.2%,Medium,43.5,https://leetcode.com/problems/largest-submatrix-with-rearrangements,"Array, Greedy, Sorting, Matrix"
70,All Nodes Distance K in Binary Tree,65.9%,Medium,43.5,https://leetcode.com/problems/all-nodes-distance-k-in-binary-tree,"Hash Table, Tree, Depth-First Search, Breadth-First Search, Binary Tree"
71,Sort Colors,66.4%,Medium,43.5,https://leetcode.com/problems/sort-colors,"Array, Two Pointers, Sorting"
72,Nearest Exit from Entrance in Maze,47.2%,Medium,43.5,https://leetcode.com/problems/nearest-exit-from-entrance-in-maze,"Array, Breadth-First Search, Matrix"
