ID,Title,Acceptance,Difficulty,Frequency,Leetcode Question Link,Topics
20,Shortest Distance from All Buildings,43.8%,Hard,62.8,https://leetcode.com/problems/shortest-distance-from-all-buildings,"Array, Breadth-First Search, Matrix"
21,Serialize and Deserialize Binary Tree,58.4%,Hard,62.8,https://leetcode.com/problems/serialize-and-deserialize-binary-tree,"String, Tree, Depth-First Search, Breadth-First Search, Design, Binary Tree"
22,Count All Valid Pickup and Delivery Options,64.9%,Hard,61.5,https://leetcode.com/problems/count-all-valid-pickup-and-delivery-options,"Math, Dynamic Programming, Combinatorics"
23,Implement Trie (Prefix Tree),67.4%,Medium,57.1,https://leetcode.com/problems/implement-trie-prefix-tree,"Hash Table, String, Design, Trie"
24,Immediate Food Delivery II,53.8%,Medium,57.1,https://leetcode.com/problems/immediate-food-delivery-ii,Database
25,Vertical Order Traversal of a Binary Tree,50.4%,Hard,57.1,https://leetcode.com/problems/vertical-order-traversal-of-a-binary-tree,"Hash Table, Tree, Depth-First Search, Breadth-First Search, Sorting, Binary Tree"
26,Interval List Intersections,72.5%,Medium,57.1,https://leetcode.com/problems/interval-list-intersections,"Array, Two Pointers, Line Sweep"
27,Best Meeting Point,61.2%,Hard,57.1,https://leetcode.com/problems/best-meeting-point,"Array, Math, Sorting, Matrix"
28,Count Nodes With the Highest Score,50.9%,Medium,57.1,https://leetcode.com/problems/count-nodes-with-the-highest-score,"Array, Tree, Depth-First Search, Binary Tree"
29,Two Sum,55.1%,Easy,57.1,https://leetcode.com/problems/two-sum,"Array, Hash Table"
30,Basic Calculator II,45.3%,Medium,57.1,https://leetcode.com/problems/basic-calculator-ii,"Math, String, Stack"
31,Immediate Food Delivery I,80.9%,Easy,57.1,https://leetcode.com/problems/immediate-food-delivery-i,Database
32,Course Schedule II,52.6%,Medium,55.4,https://leetcode.com/problems/course-schedule-ii,"Depth-First Search, Breadth-First Search, Graph, Topological Sort"
33,Mice and Cheese,46.9%,Medium,55.4,https://leetcode.com/problems/mice-and-cheese,"Array, Greedy, Sorting, Heap (Priority Queue)"
34,Subsequence With the Minimum Score,32.4%,Hard,55.4,https://leetcode.com/problems/subsequence-with-the-minimum-score,"Two Pointers, String, Binary Search"
35,Task Scheduler,61.0%,Medium,55.4,https://leetcode.com/problems/task-scheduler,"Array, Hash Table, Greedy, Sorting, Heap (Priority Queue), Counting"
36,Jump Game,39.1%,Medium,51.3,https://leetcode.com/problems/jump-game,"Array, Dynamic Programming, Greedy"
37,Basic Calculator,44.9%,Hard,48.9,https://leetcode.com/problems/basic-calculator,"Math, String, Stack, Recursion"
38,Next Permutation,42.3%,Medium,48.9,https://leetcode.com/problems/next-permutation,"Array, Two Pointers"
39,Swim in Rising Water,62.2%,Hard,46.1,https://leetcode.com/problems/swim-in-rising-water,"Array, Binary Search, Depth-First Search, Breadth-First Search, Union Find, Heap (Priority Queue), Matrix"
40,Max Area of Island,72.9%,Medium,46.1,https://leetcode.com/problems/max-area-of-island,"Array, Depth-First Search, Breadth-First Search, Union Find, Matrix"
41,Word Search II,37.0%,Hard,46.1,https://leetcode.com/problems/word-search-ii,"Array, String, Backtracking, Trie, Matrix"
42,Number of Visible People in a Queue,70.5%,Hard,46.1,https://leetcode.com/problems/number-of-visible-people-in-a-queue,"Array, Stack, Monotonic Stack"
43,Design In-Memory File System,48.0%,Hard,46.1,https://leetcode.com/problems/design-in-memory-file-system,"Hash Table, String, Design, Trie, Sorting"
44,Largest Rectangle in Histogram,46.6%,Hard,46.1,https://leetcode.com/problems/largest-rectangle-in-histogram,"Array, Stack, Monotonic Stack"
45,Minimum Size Subarray Sum,48.7%,Medium,42.8,https://leetcode.com/problems/minimum-size-subarray-sum,"Array, Binary Search, Sliding Window, Prefix Sum"
46,Design Add and Search Words Data Structure,46.7%,Medium,42.8,https://leetcode.com/problems/design-add-and-search-words-data-structure,"String, Depth-First Search, Design, Trie"
47,Number of Islands,61.6%,Medium,42.8,https://leetcode.com/problems/number-of-islands,"Array, Depth-First Search, Breadth-First Search, Union Find, Matrix"
48,Longest Common Subsequence,58.0%,Medium,42.8,https://leetcode.com/problems/longest-common-subsequence,"String, Dynamic Programming"
49,Jump Game II,41.1%,Medium,42.8,https://leetcode.com/problems/jump-game-ii,"Array, Dynamic Programming, Greedy"
50,01 Matrix,50.7%,Medium,42.8,https://leetcode.com/problems/01-matrix,"Array, Dynamic Programming, Breadth-First Search, Matrix"
51,Minimize Malware Spread,42.2%,Hard,38.8,https://leetcode.com/problems/minimize-malware-spread,"Array, Hash Table, Depth-First Search, Breadth-First Search, Union Find, Graph"
52,Sudoku Solver,63.7%,Hard,38.8,https://leetcode.com/problems/sudoku-solver,"Array, Hash Table, Backtracking, Matrix"
53,Maximum Gap,48.6%,Medium,38.8,https://leetcode.com/problems/maximum-gap,"Array, Sorting, Bucket Sort, Radix Sort"
54,Shortest Path to Get Food,56.4%,Medium,38.8,https://leetcode.com/problems/shortest-path-to-get-food,"Array, Breadth-First Search, Matrix"
55,Ways to Make a Fair Array,64.3%,Medium,33.6,https://leetcode.com/problems/ways-to-make-a-fair-array,"Array, Prefix Sum"
56,Analyze User Website Visit Pattern,43.2%,Medium,33.6,https://leetcode.com/problems/analyze-user-website-visit-pattern,"Array, Hash Table, Sorting"
57,Number of Provinces,68.0%,Medium,33.6,https://leetcode.com/problems/number-of-provinces,"Depth-First Search, Breadth-First Search, Union Find, Graph"
58,4Sum,37.6%,Medium,33.6,https://leetcode.com/problems/4sum,"Array, Two Pointers, Sorting"
59,Find the Celebrity,48.2%,Medium,33.6,https://leetcode.com/problems/find-the-celebrity,"Two Pointers, Graph, Interactive"
60,Capacity To Ship Packages Within D Days,71.4%,Medium,33.6,https://leetcode.com/problems/capacity-to-ship-packages-within-d-days,"Array, Binary Search"
61,Maximum Path Quality of a Graph,59.4%,Hard,33.6,https://leetcode.com/problems/maximum-path-quality-of-a-graph,"Array, Backtracking, Graph"
62,Sliding Window Maximum,47.2%,Hard,33.6,https://leetcode.com/problems/sliding-window-maximum,"Array, Queue, Sliding Window, Heap (Priority Queue), Monotonic Queue"
63,Task Scheduler II,53.6%,Medium,26.5,https://leetcode.com/problems/task-scheduler-ii,"Array, Hash Table, Simulation"
64,Sliding Window Median,38.7%,Hard,26.5,https://leetcode.com/problems/sliding-window-median,"Array, Hash Table, Sliding Window, Heap (Priority Queue)"
65,Kth Largest Element in an Array,67.6%,Medium,26.5,https://leetcode.com/problems/kth-largest-element-in-an-array,"Array, Divide and Conquer, Sorting, Heap (Priority Queue), Quickselect"
66,3Sum,36.4%,Medium,26.5,https://leetcode.com/problems/3sum,"Array, Two Pointers, Sorting"
67,Brace Expansion,66.6%,Medium,26.5,https://leetcode.com/problems/brace-expansion,"String, Backtracking, Breadth-First Search"
68,Path With Maximum Minimum Value,53.9%,Medium,26.5,https://leetcode.com/problems/path-with-maximum-minimum-value,"Array, Binary Search, Depth-First Search, Breadth-First Search, Union Find, Heap (Priority Queue), Matrix"
69,Number of Closed Islands,66.7%,Medium,26.5,https://leetcode.com/problems/number-of-closed-islands,"Array, Depth-First Search, Breadth-First Search, Union Find, Matrix"
70,Valid Sudoku,61.7%,Medium,26.5,https://leetcode.com/problems/valid-sudoku,"Array, Hash Table, Matrix"
71,Binary Tree Vertical Order Traversal,56.6%,Medium,26.5,https://leetcode.com/problems/binary-tree-vertical-order-traversal,"Hash Table, Tree, Depth-First Search, Breadth-First Search, Sorting, Binary Tree"
72,Diameter of N-Ary Tree,74.8%,Medium,26.5,https://leetcode.com/problems/diameter-of-n-ary-tree,"Tree, Depth-First Search"
73,Maximum Performance of a Team,47.6%,Hard,26.5,https://leetcode.com/problems/maximum-performance-of-a-team,"Array, Greedy, Sorting, Heap (Priority Queue)"
74,Implement Trie II (Prefix Tree),63.1%,Medium,26.5,https://leetcode.com/problems/implement-trie-ii-prefix-tree,"Hash Table, String, Design, Trie"
75,LRU Cache,44.4%,Medium,26.5,https://leetcode.com/problems/lru-cache,"Hash Table, Linked List, Design, Doubly-Linked List"
76,Counting Words With a Given Prefix,84.6%,Easy,26.5,https://leetcode.com/problems/counting-words-with-a-given-prefix,"Array, String, String Matching"
77,Employee Free Time,72.5%,Hard,26.5,https://leetcode.com/problems/employee-free-time,"Array, Sorting, Heap (Priority Queue)"
78,LFU Cache,45.8%,Hard,26.5,https://leetcode.com/problems/lfu-cache,"Hash Table, Linked List, Design, Doubly-Linked List"
79,Top K Frequent Elements,64.1%,Medium,26.5,https://leetcode.com/problems/top-k-frequent-elements,"Array, Hash Table, Divide and Conquer, Sorting, Heap (Priority Queue), Bucket Sort, Counting, Quickselect"
80,Design Browser History,77.9%,Medium,26.5,https://leetcode.com/problems/design-browser-history,"Array, Linked List, Stack, Design, Doubly-Linked List, Data Stream"
81,Meeting Rooms II,51.9%,Medium,26.5,https://leetcode.com/problems/meeting-rooms-ii,"Array, Two Pointers, Greedy, Sorting, Heap (Priority Queue), Prefix Sum"
82,Move Zeroes,62.5%,Easy,26.5,https://leetcode.com/problems/move-zeroes,"Array, Two Pointers"
83,Group Anagrams,70.3%,Medium,26.5,https://leetcode.com/problems/group-anagrams,"Array, Hash Table, String, Sorting"
