ID,Title,Acceptance,Difficulty,Frequency,Leetcode Question Link,Topics
15,IP to CIDR,55.7%,Medium,64.8,https://leetcode.com/problems/ip-to-cidr,"String, Bit Manipulation"
16,Simple Bank System,63.4%,Medium,58.4,https://leetcode.com/problems/simple-bank-system,"Array, Hash Table, Design, Simulation"
17,Design Tic-Tac-Toe,58.4%,Medium,58.4,https://leetcode.com/problems/design-tic-tac-toe,"Array, Hash Table, Design, Matrix, Simulation"
18,Two Sum,55.1%,Easy,58.4,https://leetcode.com/problems/two-sum,"Array, Hash Table"
19,Basic Calculator II,45.3%,Medium,58.4,https://leetcode.com/problems/basic-calculator-ii,"Math, String, Stack"
20,Word Search II,37.0%,Hard,49.3,https://leetcode.com/problems/word-search-ii,"Array, String, Backtracking, Trie, Matrix"
21,Happy Number,57.6%,Easy,49.3,https://leetcode.com/problems/happy-number,"Hash Table, Math, Two Pointers"
22,Contains Duplicate,62.8%,Easy,49.3,https://leetcode.com/problems/contains-duplicate,"Array, Hash Table, Sorting"
23,Contains Duplicate II,48.1%,Easy,49.3,https://leetcode.com/problems/contains-duplicate-ii,"Array, Hash Table, Sliding Window"
24,Contains Duplicate III,23.4%,Hard,49.3,https://leetcode.com/problems/contains-duplicate-iii,"Array, Sliding Window, Sorting, Bucket Sort, Ordered Set"
25,Maximal Square,48.2%,Medium,49.3,https://leetcode.com/problems/maximal-square,"Array, Dynamic Programming, Matrix"
26,Robot Bounded In Circle,56.2%,Medium,49.3,https://leetcode.com/problems/robot-bounded-in-circle,"Math, String, Simulation"
27,Minimum Number of Vertices to Reach All Nodes,81.1%,Medium,49.3,https://leetcode.com/problems/minimum-number-of-vertices-to-reach-all-nodes,Graph
28,Design File System,63.8%,Medium,49.3,https://leetcode.com/problems/design-file-system,"Hash Table, String, Design, Trie"
29,Number of Ways to Build House of Cards,61.8%,Medium,49.3,https://leetcode.com/problems/number-of-ways-to-build-house-of-cards,"Math, Dynamic Programming"
30,Convert Sorted Array to Binary Search Tree,73.5%,Easy,49.3,https://leetcode.com/problems/convert-sorted-array-to-binary-search-tree,"Array, Divide and Conquer, Tree, Binary Search Tree, Binary Tree"
31,Pyramid Transition Matrix,52.8%,Medium,49.3,https://leetcode.com/problems/pyramid-transition-matrix,"Bit Manipulation, Depth-First Search, Breadth-First Search"
32,Reverse Bits,62.2%,Easy,49.3,https://leetcode.com/problems/reverse-bits,"Divide and Conquer, Bit Manipulation"
33,Time Based Key-Value Store,49.4%,Medium,49.3,https://leetcode.com/problems/time-based-key-value-store,"Hash Table, String, Binary Search, Design"
34,Fraction to Recurring Decimal,25.9%,Medium,49.3,https://leetcode.com/problems/fraction-to-recurring-decimal,"Hash Table, Math, String"
35,House Robber,52.0%,Medium,49.3,https://leetcode.com/problems/house-robber,"Array, Dynamic Programming"
36,Regular Expression Matching,29.0%,Hard,49.3,https://leetcode.com/problems/regular-expression-matching,"String, Dynamic Programming, Recursion"
37,Convert to Base -2,61.3%,Medium,49.3,https://leetcode.com/problems/convert-to-base-2,Math
38,Minimum Number of Flips to Convert Binary Matrix to Zero Matrix,72.5%,Hard,49.3,https://leetcode.com/problems/minimum-number-of-flips-to-convert-binary-matrix-to-zero-matrix,"Array, Hash Table, Bit Manipulation, Breadth-First Search, Matrix"
39,Coin Change,45.8%,Medium,49.3,https://leetcode.com/problems/coin-change,"Array, Dynamic Programming, Breadth-First Search"
40,Sort Integers by The Power Value,70.7%,Medium,49.3,https://leetcode.com/problems/sort-integers-by-the-power-value,"Dynamic Programming, Memoization, Sorting"
41,Merge Intervals,48.8%,Medium,49.3,https://leetcode.com/problems/merge-intervals,"Array, Sorting"
42,Shortest Uncommon Substring in an Array,47.3%,Medium,49.3,https://leetcode.com/problems/shortest-uncommon-substring-in-an-array,"Array, Hash Table, String, Trie"
43,Add Two Numbers,45.4%,Medium,49.3,https://leetcode.com/problems/add-two-numbers,"Linked List, Math, Recursion"
44,Mini Parser,39.6%,Medium,49.3,https://leetcode.com/problems/mini-parser,"String, Stack, Depth-First Search"
45,Single Number,75.3%,Easy,49.3,https://leetcode.com/problems/single-number,"Array, Bit Manipulation"
46,Strings Differ by One Character,41.2%,Medium,49.3,https://leetcode.com/problems/strings-differ-by-one-character,"Hash Table, String, Rolling Hash, Hash Function"
47,Maximum Candies You Can Get from Boxes,57.6%,Hard,49.3,https://leetcode.com/problems/maximum-candies-you-can-get-from-boxes,"Array, Breadth-First Search, Graph"
48,Valid Parentheses,41.8%,Easy,49.3,https://leetcode.com/problems/valid-parentheses,"String, Stack"
49,Merge k Sorted Lists,55.8%,Hard,49.3,https://leetcode.com/problems/merge-k-sorted-lists,"Linked List, Divide and Conquer, Heap (Priority Queue), Merge Sort"
50,Minimize Rounding Error to Meet Target,45.3%,Medium,49.3,https://leetcode.com/problems/minimize-rounding-error-to-meet-target,"Array, Math, String, Greedy, Sorting"
51,Add Strings,51.7%,Easy,49.3,https://leetcode.com/problems/add-strings,"Math, String, Simulation"
52,Intersection of Two Linked Lists,60.3%,Easy,49.3,https://leetcode.com/problems/intersection-of-two-linked-lists,"Hash Table, Linked List, Two Pointers"
53,All O`one Data Structure,44.8%,Hard,49.3,https://leetcode.com/problems/all-oone-data-structure,"Hash Table, Linked List, Design, Doubly-Linked List"
