ID,Title,Acceptance,Difficulty,Frequency,Leetcode Question Link,Topics
51,Binary Tree Zigzag Level Order Traversal,61.0%,Medium,46.5,https://leetcode.com/problems/binary-tree-zigzag-level-order-traversal,"Tree, Breadth-First Search, Binary Tree"
52,Design Excel Sum Formula,44.1%,Hard,46.5,https://leetcode.com/problems/design-excel-sum-formula,"Array, Graph, Design, Topological Sort, Matrix"
53,Letter Combinations of a Phone Number,63.1%,Medium,46.5,https://leetcode.com/problems/letter-combinations-of-a-phone-number,"Hash Table, String, Backtracking"
54,Design Front Middle Back Queue,57.0%,Medium,46.5,https://leetcode.com/problems/design-front-middle-back-queue,"Array, Linked List, Design, Queue, Data Stream"
55,Median of Two Sorted Arrays,42.9%,Hard,46.5,https://leetcode.com/problems/median-of-two-sorted-arrays,"Array, Binary Search, Divide and Conquer"
56,3Sum,36.4%,Medium,46.5,https://leetcode.com/problems/3sum,"Array, Two Pointers, Sorting"
57,Perfect Squares,55.4%,Medium,46.5,https://leetcode.com/problems/perfect-squares,"Math, Dynamic Programming, Breadth-First Search"
58,House Robber,52.0%,Medium,46.5,https://leetcode.com/problems/house-robber,"Array, Dynamic Programming"
59,Rotting Oranges,56.0%,Medium,46.5,https://leetcode.com/problems/rotting-oranges,"Array, Breadth-First Search, Matrix"
60,Combination Sum,73.9%,Medium,46.5,https://leetcode.com/problems/combination-sum,"Array, Backtracking"
61,Maximal Square,48.2%,Medium,46.5,https://leetcode.com/problems/maximal-square,"Array, Dynamic Programming, Matrix"
62,Alien Dictionary,36.4%,Hard,46.5,https://leetcode.com/problems/alien-dictionary,"Array, String, Depth-First Search, Breadth-First Search, Graph, Topological Sort"
63,Minimum Height Trees,41.9%,Medium,46.5,https://leetcode.com/problems/minimum-height-trees,"Depth-First Search, Breadth-First Search, Graph, Topological Sort"
64,Longest Increasing Path in a Matrix,54.9%,Hard,46.5,https://leetcode.com/problems/longest-increasing-path-in-a-matrix,"Array, Dynamic Programming, Depth-First Search, Breadth-First Search, Graph, Topological Sort, Memoization, Matrix"
65,Count Ways To Build Good Strings,59.3%,Medium,46.5,https://leetcode.com/problems/count-ways-to-build-good-strings,Dynamic Programming
66,Best Time to Buy and Sell Stock IV,46.0%,Hard,46.5,https://leetcode.com/problems/best-time-to-buy-and-sell-stock-iv,"Array, Dynamic Programming"
67,Insert Delete GetRandom O(1) - Duplicates allowed,35.8%,Hard,37.8,https://leetcode.com/problems/insert-delete-getrandom-o1-duplicates-allowed,"Array, Hash Table, Math, Design, Randomized"
68,Rank Transform of a Matrix,41.3%,Hard,37.8,https://leetcode.com/problems/rank-transform-of-a-matrix,"Array, Union Find, Graph, Topological Sort, Sorting, Matrix"
69,Permutations II,61.0%,Medium,37.8,https://leetcode.com/problems/permutations-ii,"Array, Backtracking, Sorting"
70,Search a 2D Matrix II,54.4%,Medium,37.8,https://leetcode.com/problems/search-a-2d-matrix-ii,"Array, Binary Search, Divide and Conquer, Matrix"
71,Paint House,63.4%,Medium,37.8,https://leetcode.com/problems/paint-house,"Array, Dynamic Programming"
72,Word Ladder II,27.1%,Hard,37.8,https://leetcode.com/problems/word-ladder-ii,"Hash Table, String, Backtracking, Breadth-First Search"
73,Knight Probability in Chessboard,56.5%,Medium,37.8,https://leetcode.com/problems/knight-probability-in-chessboard,Dynamic Programming
74,Longest Increasing Subsequence,57.2%,Medium,37.8,https://leetcode.com/problems/longest-increasing-subsequence,"Array, Binary Search, Dynamic Programming"
75,Valid Parentheses,41.8%,Easy,37.8,https://leetcode.com/problems/valid-parentheses,"String, Stack"
76,Sqrt(x),40.0%,Easy,37.8,https://leetcode.com/problems/sqrtx,"Math, Binary Search"
77,"Pow(x, n)",36.5%,Medium,37.8,https://leetcode.com/problems/powx-n,"Math, Recursion"
78,Container With Most Water,57.2%,Medium,37.8,https://leetcode.com/problems/container-with-most-water,"Array, Two Pointers, Greedy"
79,Integer to Roman,67.9%,Medium,37.8,https://leetcode.com/problems/integer-to-roman,"Hash Table, Math, String"
80,Employee Free Time,72.5%,Hard,37.8,https://leetcode.com/problems/employee-free-time,"Array, Sorting, Heap (Priority Queue)"
81,Open the Lock,60.6%,Medium,37.8,https://leetcode.com/problems/open-the-lock,"Array, Hash Table, String, Breadth-First Search"
82,Count Number of Maximum Bitwise-OR Subsets,88.1%,Medium,37.8,https://leetcode.com/problems/count-number-of-maximum-bitwise-or-subsets,"Array, Backtracking, Bit Manipulation, Enumeration"
83,Egg Drop With 2 Eggs and N Floors,73.6%,Medium,37.8,https://leetcode.com/problems/egg-drop-with-2-eggs-and-n-floors,"Math, Dynamic Programming"
84,Moving Average from Data Stream,79.6%,Easy,37.8,https://leetcode.com/problems/moving-average-from-data-stream,"Array, Design, Queue, Data Stream"
85,Word Search,44.6%,Medium,37.8,https://leetcode.com/problems/word-search,"Array, String, Backtracking, Depth-First Search, Matrix"
86,Asteroid Collision,45.1%,Medium,37.8,https://leetcode.com/problems/asteroid-collision,"Array, Stack, Simulation"
87,Bus Routes,47.1%,Hard,37.8,https://leetcode.com/problems/bus-routes,"Array, Hash Table, Breadth-First Search"
88,Longest Common Subsequence,58.0%,Medium,37.8,https://leetcode.com/problems/longest-common-subsequence,"String, Dynamic Programming"
89,Basic Calculator,44.9%,Hard,37.8,https://leetcode.com/problems/basic-calculator,"Math, String, Stack, Recursion"
90,The Skyline Problem,43.6%,Hard,37.8,https://leetcode.com/problems/the-skyline-problem,"Array, Divide and Conquer, Binary Indexed Tree, Segment Tree, Line Sweep, Heap (Priority Queue), Ordered Set"
91,Course Schedule,48.5%,Medium,37.8,https://leetcode.com/problems/course-schedule,"Depth-First Search, Breadth-First Search, Graph, Topological Sort"
92,Word Ladder,41.8%,Hard,37.8,https://leetcode.com/problems/word-ladder,"Hash Table, String, Breadth-First Search"
93,Unique Paths,65.4%,Medium,37.8,https://leetcode.com/problems/unique-paths,"Math, Dynamic Programming, Combinatorics"
94,Populating Next Right Pointers in Each Node,64.8%,Medium,37.8,https://leetcode.com/problems/populating-next-right-pointers-in-each-node,"Linked List, Tree, Depth-First Search, Breadth-First Search, Binary Tree"
95,Populating Next Right Pointers in Each Node II,54.9%,Medium,37.8,https://leetcode.com/problems/populating-next-right-pointers-in-each-node-ii,"Linked List, Tree, Depth-First Search, Breadth-First Search, Binary Tree"
96,Course Schedule II,52.6%,Medium,37.8,https://leetcode.com/problems/course-schedule-ii,"Depth-First Search, Breadth-First Search, Graph, Topological Sort"
97,Subarray Sum Equals K,44.9%,Medium,37.8,https://leetcode.com/problems/subarray-sum-equals-k,"Array, Hash Table, Prefix Sum"
98,Simplify Path,46.6%,Medium,37.8,https://leetcode.com/problems/simplify-path,"String, Stack"
99,Reorganize String,55.8%,Medium,37.8,https://leetcode.com/problems/reorganize-string,"Hash Table, String, Greedy, Sorting, Heap (Priority Queue), Counting"
100,Best Time to Buy and Sell Stock with Transaction Fee,70.0%,Medium,37.8,https://leetcode.com/problems/best-time-to-buy-and-sell-stock-with-transaction-fee,"Array, Dynamic Programming, Greedy"
